OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
,,,,5,4,,1,2,A,A,A,D,A,A,05708831,11,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
09,40,52,1,5,6,,1,1,D,D,D,D,A,D,05708831,29,D,,A,,A,,A,0,4,D,700,D,,A,,A,2570,D,4,,A,,A,,A,,A,0,D,,A,,A,2,D,33600,D,,A,0,D,2,D,3,D,,A,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33600.0,D,33600,33600,33600,33600,33600,100,,A,,A,,A,,A,,A,,A,,A,109,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
11,60,52,1,3,4,,1,2,D,D,D,D,A,D,05708832,35,D,5720,D,,A,,A,1,4,D,1500,D,130,D,,A,5049,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,66000,D,,A,0,D,2,D,3,D,,A,2,D,1,,A,,A,,A,,A,,A,6,D,,A,5720,D,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,66000.0,D,66000,66000,66000,66000,66000,100,,A,,A,,A,,A,,A,,A,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
06,12,44,1,5,4,,1,2,D,D,D,D,A,D,05708832,15,D,,A,,A,,A,3,3,D,60,D,,A,,A,252,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,3300,D,,A,0,D,,A,,A,,A,2,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,3300.0,D,3300,3300,3300,3300,3300,100,,A,,A,,A,,A,,A,,A,,A,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,,A
,,,,5,4,,1,2,A,A,A,D,A,A,05708832,11,D,,A,,A,,A,3,,A,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
09,40,52,1,5,6,,1,1,D,D,D,D,A,D,05708832,29,D,,A,,A,,A,0,4,D,700,D,,A,,A,2570,D,4,,A,,A,,A,,A,0,D,,A,,A,2,D,33600,D,,A,0,D,2,D,3,D,,A,1,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,33600.0,D,33600,33600,33600,33600,33600,100,,A,,A,,A,,A,,A,,A,,A,109,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05708841,70,D,,A,,A,,A,1,7,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,22496,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,27716.0,D,31616,23960,26540,29528,26936,2135.0,D,2460,1822,2037,2286,2070,301,,A,,,,,,100,,A,,,,,,100,6,D,1700,D,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
05,25,20,1,1,,,1,1,D,D,D,A,A,D,05708841,71,D,,A,,A,,A,2,6,D,,C,,A,,C,459,D,2,,A,,A,,A,,A,0,D,,C,,A,2,D,6000,D,12,D,20400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,25973.0,D,20748,30864,23676,27384,27192,2164.4,D,1729,2572,1973,2282,2266,301,,A,,,,,,100,6000.0,D,6000,6000,6000,6000,6000,100,6,D,1700,D,,A,,A,,A,,A,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05708842,70,D,,A,,A,,A,1,7,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,22496,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,31083.0,D,23876,28316,43736,30872,28616,2415.6,D,1815,2185,3470,2398,2210,301,,A,,,,,,100,,A,,,,,,100,6,D,1700,D,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
05,25,20,1,1,,,1,1,D,D,D,A,A,D,05708842,71,D,,A,,A,,A,2,6,D,,C,,A,,C,459,D,2,,A,,A,,A,,A,0,D,,C,,A,2,D,6000,D,12,D,20400,D,,A,3,D,2,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,27350.0,D,21960,24804,28752,26460,34776,2279.2,D,1830,2067,2396,2205,2898,301,,A,,,,,,100,6000.0,D,6000,6000,6000,6000,6000,100,6,D,1700,D,,A,,A,,A,,A,,A,105,2,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
03,50,52,1,1,,,1,1,D,D,D,A,A,D,05708851,58,D,,A,,A,,A,1,7,D,41254,T,,A,2376,D,22330,T,1,,A,,A,,A,,A,0,D,,A,,A,2,D,467524,T,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,356271.2,T,356271,356271,356271,356271,356271,100,,A,,A,,A,,A,,A,,A,,A,103,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,,2,1,2,A,D,A,A,D,A,05708851,55,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
03,40,52,1,3,,,1,2,D,D,D,A,A,D,05708851,56,D,,B,,B,,B,5,4,D,,B,,B,,A,0,D,3,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,73654.2,D,38402,57511,69571,171760,31027,201,,A,,A,,A,,A,,B,,B,,A,103,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,3,1,1,A,D,A,A,D,A,05708851,19,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,1,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,5,,3,1,1,A,D,A,A,D,A,05708851,18,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,5,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,,,5,,,1,1,A,A,A,A,A,A,05708851,12,D,,A,,A,,A,3,,A,,A,,A,,A,,A,6,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
03,50,52,1,1,,,1,1,D,D,D,A,A,D,05708852,58,D,,A,,A,,A,1,7,D,41254,T,,A,2376,D,22330,T,1,,A,,A,,A,,A,0,D,,A,,A,2,D,467524,T,,A,0,D,2,D,3,D,,A,6,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,356271.2,T,356271,356271,356271,356271,356271,100,,A,,A,,A,,A,,A,,A,,A,103,1,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,,2,1,2,A,D,A,A,D,A,05708852,55,D,,A,,A,,A,2,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
03,40,52,1,3,,,1,2,D,D,D,A,A,D,05708852,56,D,,B,,B,,B,5,4,D,,B,,B,,A,0,D,3,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,49872.0,D,44788,42791,41320,26716,93745,201,,A,,A,,A,,A,,B,,B,,A,103,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,3,1,1,A,D,A,A,D,A,05708852,19,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,1,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,5,,3,1,1,A,D,A,A,D,A,05708852,18,D,,A,,A,,A,3,3,D,,A,,A,,A,,A,5,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,920,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,,,5,,,1,1,A,A,A,A,A,A,05708852,12,D,,A,,A,,A,3,,A,,A,,A,,A,,A,6,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,,,,,,,A,,A,,,A
,,0,,3,1,4,1,2,A,D,A,D,D,A,05708861,42,D,,A,,A,,A,1,2,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,5351.4,D,10988,912,12007,851,1999,501,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
,,0,,3,1,4,1,2,A,D,A,D,D,A,05708862,42,D,,A,,A,,A,1,2,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,,A,,A,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,2854.6,D,239,2545,10231,958,300,501,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
12,38,52,1,1,,,1,1,D,D,D,A,A,D,05708871,59,D,,A,,B,,A,1,7,D,1875,D,,A,187,D,7268,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,95000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,95000.0,D,95000,95000,95000,95000,95000,100,,A,,A,,A,,A,,A,,A,,A,112,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,1,D
,,0,,1,,5,1,2,A,D,A,A,D,A,05708871,60,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
07,40,52,1,5,,,1,1,D,D,D,A,A,D,05708871,29,D,,A,,A,,A,3,4,D,,C,,A,,A,3825,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,50000,D,,A,0,D,2,D,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,2,,1,1,2,A,D,A,A,D,A,05708871,83,D,,A,,A,,A,7,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,1,D
12,38,52,1,1,,,1,1,D,D,D,A,A,D,05708872,59,D,,A,,B,,A,1,7,D,1875,D,,A,187,D,7268,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,95000,D,,A,0,D,2,D,3,D,,A,1,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,95000.0,D,95000,95000,95000,95000,95000,100,,A,,A,,A,,A,,A,,A,,A,112,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,1,D
,,0,,1,,5,1,2,A,D,A,A,D,A,05708872,60,D,,A,,A,,A,2,6,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,800,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
07,40,52,1,5,,,1,1,D,D,D,A,A,D,05708872,29,D,,A,,A,,A,3,4,D,,C,,A,,A,3825,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,50000,D,,A,0,D,2,D,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,2,,1,1,2,A,D,A,A,D,A,05708872,83,D,,A,,A,,A,7,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,,A,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,1,D
03,40,52,1,5,,,1,1,D,D,D,A,A,D,05708881,47,D,,A,,B,,A,1,8,D,41254,T,,A,2000,D,13136,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,185000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,185000.0,D,185000,185000,185000,185000,185000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
03,40,52,3,5,,,1,1,D,D,D,A,A,D,05708881,47,D,,B,,A,,A,0,8,D,,C,,C,,C,6120,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,80000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,80000.0,D,80000,80000,80000,80000,80000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
03,40,52,1,5,,,1,1,D,D,D,A,A,D,05708882,47,D,,A,,B,,A,1,8,D,41254,T,,A,2000,D,13136,D,1,,C,,A,,A,,A,0,D,,A,,A,2,D,185000,D,,A,0,D,2,D,3,D,,A,3,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,185000.0,D,185000,185000,185000,185000,185000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
03,40,52,3,5,,,1,1,D,D,D,A,A,D,05708882,47,D,,B,,A,,A,0,8,D,,C,,C,,C,6120,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,80000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,B,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,80000.0,D,80000,80000,80000,80000,80000,100,,A,,A,,A,,A,,A,,A,,A,103,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
07,30,50,1,1,,,1,1,D,D,D,A,A,D,05708911,83,D,,A,,A,,A,1,7,D,,C,,A,,A,1958,D,1,,A,,A,,A,,A,428,D,500,D,,A,2,D,20000,D,12,D,8096,D,,A,3,D,1,D,5,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1811.8,D,1924,1747,1574,1600,2214,281.8,D,394,217,44,70,684,8096.0,D,8096,8096,8096,8096,8096,500.0,D,500,500,500,500,500,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,1,D,,C,01,D,1400,D,2577,1416,286,459,4469,301,1841,D,1,D,1,1,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05708911,83,D,,A,,A,,A,2,7,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,2096,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,19479.0,D,14276,14432,13688,36872,18128,1448.6,D,1015,1028,966,2898,1336,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
07,30,50,1,1,,,1,1,D,D,D,A,A,D,05708912,83,D,,A,,A,,A,1,7,D,,C,,A,,A,1958,D,1,,A,,A,,A,,A,428,D,500,D,,A,2,D,20000,D,12,D,8096,D,,A,3,D,1,D,5,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1860.2,D,1689,1601,2211,1729,2071,330.2,D,159,71,681,199,541,8096.0,D,8096,8096,8096,8096,8096,500.0,D,500,500,500,500,500,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,1,D,,C,01,D,1400,D,1037,462,4449,1303,3533,301,2157,D,1,D,1,1,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05708912,83,D,,A,,A,,A,2,7,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,C,,A,2,D,,A,12,D,2096,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,26288.0,D,27164,41792,17600,14132,30752,2016.0,D,2089,3308,1292,1003,2388,201,,A,,,,,,100,,A,,,,,,100,,C,,B,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
09,40,51,5,3,,,1,2,D,D,D,A,A,D,05708931,58,D,,A,,A,,A,1,4,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,6040.8,D,25945,2777,97,926,459,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,209,,A,1,D,,B,,B,,B,173738,18153,637,6050,2999,201,40315,D,2,D,2,2,D
10,50,13,1,5,,,1,1,D,D,D,A,A,D,05708931,33,D,,A,,A,,A,3,4,D,2400,D,,A,,A,5470,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,71500,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,71500.0,D,71500,71500,71500,71500,71500,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
09,40,51,5,3,,,1,2,D,D,D,A,A,D,05708932,58,D,,A,,A,,A,1,4,D,,A,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,4483.6,D,12290,634,3069,105,6320,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,209,,A,1,D,,B,,B,,B,80326,4147,20058,684,41309,201,29305,D,2,D,2,2,D
10,50,13,1,5,,,1,1,D,D,D,A,A,D,05708932,33,D,,A,,A,,A,3,4,D,2400,D,,A,,A,5470,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,71500,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,71500.0,D,71500,71500,71500,71500,71500,100,,A,,A,,A,,A,,A,,A,,A,110,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
