NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05873222,980220,100,,1
05873222,980260,100,,1
05873222,980281,100,,1
05873222,980285,100,,1
05873222,980310,100,,1
05873231,900000,132191,,1
05873231,980000,132191,,1
05873231,980010,3,,1
05873231,980020,53,,1
05873231,980030,2,,1
05873231,980040,2,,1
05873231,980090,100,,1
05873231,980220,100,,1
05873231,980240,100,,1
05873231,980281,100,,1
05873231,980286,100,,1
05873231,980310,100,,1
05873231,980330,100,,1
05873232,900000,138773,,1
05873232,980000,138773,,1
05873232,980010,3,,1
05873232,980020,53,,1
05873232,980030,2,,1
05873232,980040,2,,1
05873232,980090,100,,1
05873232,980220,100,,1
05873232,980240,100,,1
05873232,980281,100,,1
05873232,980286,100,,1
05873232,980310,100,,1
05873232,980330,100,,1
05873241,800940,3119,,1
05873241,900000,49074,,1
05873241,900150,2520,,1
05873241,900160,8352,,1
05873241,980000,59946,,1
05873241,980010,3,,1
05873241,980020,46,,1
05873241,980030,2,,1
05873241,980040,2,,1
05873241,980050,1,,1
05873241,980220,100,,1
05873241,980260,100,,1
05873241,980281,100,,1
05873241,980285,100,,1
05873241,980300,100,,1
05873241,980330,100,,1
05873251,900000,89440,,1
05873251,980000,89440,,1
05873251,980010,3,,1
05873251,980020,49,,1
05873251,980030,2,,1
05873251,980040,3,,1
05873251,980090,100,,1
05873251,980220,100,,1
05873251,980230,100,,1
05873251,980281,100,,1
05873251,980286,100,,1
05873251,980310,100,,1
05873251,980330,100,,1
05873252,900000,89440,,1
05873252,980000,89440,,1
05873252,980010,3,,1
05873252,980020,49,,1
05873252,980030,2,,1
05873252,980040,3,,1
05873252,980090,100,,1
05873252,980220,100,,1
05873252,980230,100,,1
05873252,980281,100,,1
05873252,980286,100,,1
05873252,980310,100,,1
05873252,980330,100,,1
05873281,900000,200000,,1
05873281,900160,15000,,1
05873281,900180,4501,,1
05873281,900220,471611,T,1
05873281,980000,219501,,1
05873281,980010,2,,1
05873281,980020,62,,1
05873281,980030,2,,1
05873281,980040,2,,1
05873281,980060,1,,1
05873281,980090,100,,1
05873281,980210,100,,1
05873281,980230,100,,1
05873281,980281,100,,1
05873281,980286,100,,1
05873281,980310,100,,1
05873281,980330,100,,1
05873282,900000,200000,,1
05873282,900160,15000,,1
05873282,900180,4585,,1
05873282,900220,471611,T,1
05873282,980000,219585,,1
05873282,980010,2,,1
05873282,980020,62,,1
05873282,980030,2,,1
05873282,980040,2,,1
05873282,980060,1,,1
05873282,980090,100,,1
05873282,980210,100,,1
05873282,980230,100,,1
05873282,980281,100,,1
05873282,980286,100,,1
05873282,980310,100,,1
05873282,980330,100,,1
05873291,900030,13697,,1
05873291,980000,13697,,1
05873291,980010,1,,1
05873291,980020,75,,1
05873291,980040,2,,1
05873291,980060,1,,1
05873291,980210,100,,1
05873291,980260,100,,1
05873291,980270,100,,1
05873291,980286,100,,1
05873291,980300,100,,1
05873291,980330,100,,1
05873292,900030,14671,,1
05873292,980000,14671,,1
05873292,980010,1,,1
05873292,980020,75,,1
05873292,980040,2,,1
05873292,980060,1,,1
05873292,980210,100,,1
05873292,980260,100,,1
05873292,980270,100,,1
05873292,980286,100,,1
05873292,980300,100,,1
05873292,980330,100,,1
05873301,900090,2244,,1
05873301,900120,3649,,1
05873301,900150,6804,,1
05873301,980000,12697,,1
05873301,980010,3,,1
05873301,980020,53,,1
05873301,980050,1,,1
05873301,980220,100,,1
05873301,980260,100,,1
05873301,980270,100,,1
05873301,980286,100,,1
05873301,980300,100,,1
05873302,900090,2244,,1
05873302,900120,8802,,1
05873302,900150,6804,,1
05873302,980000,17850,,1
05873302,980010,3,,1
05873302,980020,53,,1
05873302,980050,1,,1
05873302,980220,100,,1
05873302,980260,100,,1
05873302,980270,100,,1
05873302,980286,100,,1
05873302,980300,100,,1
05873311,900170,31000,,1
05873311,900180,2377,,1
05873311,980000,33377,,1
05873311,980010,1,,1
05873311,980020,72,,1
05873311,980040,1,,1
05873311,980060,1,,1
05873311,980090,100,,1
05873311,980220,100,,1
05873311,980240,100,,1
05873311,980270,100,,1
05873311,980286,100,,1
05873311,980310,100,,1
05873311,980330,100,,1
05873312,900170,31000,,1
05873312,900180,2366,,1
05873312,980000,33366,,1
05873312,980010,1,,1
05873312,980020,72,,1
05873312,980040,1,,1
05873312,980060,1,,1
05873312,980090,100,,1
05873312,980220,100,,1
05873312,980240,100,,1
05873312,980270,100,,1
05873312,980286,100,,1
05873312,980310,100,,1
05873312,980330,100,,1
05873371,900000,356271,T,1
05873371,980000,356271,T,1
05873371,980010,1,,1
05873371,980020,26,,1
05873371,980030,1,,1
05873371,980220,100,,1
05873371,980260,100,,1
05873371,980282,100,,1
05873371,980286,100,,1
05873371,980310,100,,1
05873372,900000,356271,T,1
05873372,980000,356271,T,1
05873372,980010,1,,1
05873372,980020,26,,1
05873372,980030,1,,1
05873372,980220,100,,1
05873372,980260,100,,1
05873372,980282,100,,1
05873372,980286,100,,1
05873372,980310,100,,1
05873441,800932,117731,T,1
05873441,900000,716042,T,1
05873441,900180,8000,,1
05873441,980000,724042,T,1
05873441,980010,3,,1
05873441,980020,40,,1
05873441,980030,3,,1
05873441,980040,3,,1
05873441,980050,1,,1
05873441,980090,100,,1
05873441,980220,100,,1
05873441,980230,100,,1
05873441,980281,100,,1
05873441,980286,100,,1
05873441,980310,100,,1
05873441,980330,100,,1
05873442,800932,117731,T,1
05873442,900000,716042,T,1
05873442,900180,8000,,1
05873442,980000,724042,T,1
05873442,980010,3,,1
05873442,980020,40,,1
05873442,980030,3,,1
05873442,980040,3,,1
05873442,980050,1,,1
05873442,980090,100,,1
05873442,980220,100,,1
05873442,980230,100,,1
05873442,980281,100,,1
05873442,980286,100,,1
05873442,980310,100,,1
05873442,980330,100,,1
05873451,800932,800,,1
05873451,900000,371271,T,1
05873451,980000,371271,T,1
05873451,980010,3,,1
05873451,980020,58,,1
05873451,980030,2,,1
05873451,980040,3,,1
05873451,980090,100,,1
05873451,980210,100,,1
05873451,980230,100,,1
05873451,980281,100,,1
05873451,980286,100,,1
05873451,980310,100,,1
05873451,980330,100,,1
05873452,800932,800,,1
05873452,900000,371271,T,1
05873452,980000,371271,T,1
05873452,980010,3,,1
05873452,980020,58,,1
05873452,980030,2,,1
05873452,980040,3,,1
05873452,980090,100,,1
05873452,980210,100,,1
05873452,980230,100,,1
05873452,980281,100,,1
05873452,980286,100,,1
05873452,980310,100,,1
05873452,980330,100,,1
05873481,900000,140000,,1
05873481,980000,140000,,1
05873481,980010,2,,1
05873481,980020,53,,1
05873481,980030,2,,1
05873481,980040,2,,1
05873481,980090,100,,1
05873481,980220,100,,1
05873481,980230,100,,1
05873481,980270,100,,1
05873481,980286,100,,1
05873481,980310,100,,1
05873481,980330,100,,1
05873482,900000,140000,,1
05873482,980000,140000,,1
05873482,980010,2,,1
05873482,980020,53,,1
05873482,980030,2,,1
05873482,980040,2,,1
05873482,980090,100,,1
05873482,980220,100,,1
05873482,980230,100,,1
05873482,980270,100,,1
05873482,980286,100,,1
05873482,980310,100,,1
05873482,980330,100,,1
05873501,800931,20000,,1
05873501,800932,1750,,1
05873501,900000,132000,,1
05873501,900030,14924,,1
05873501,900150,18750,,1
05873501,980000,165674,,1
05873501,980010,5,,1
05873501,980020,66,,1
05873501,980030,2,,1
05873501,980040,2,,1
05873501,980050,2,,1
05873501,980060,2,,1
05873501,980090,100,,1
05873501,980210,100,,1
05873501,980240,100,,1
05873501,980281,100,,1
05873501,980286,100,,1
05873501,980310,100,,1
05873501,980330,100,,1
05873502,800931,20000,,1
05873502,800932,1750,,1
05873502,900000,132000,,1
05873502,900030,14924,,1
05873502,900150,18750,,1
05873502,980000,165674,,1
05873502,980010,5,,1
05873502,980020,66,,1
05873502,980030,2,,1
05873502,980040,2,,1
05873502,980050,2,,1
05873502,980060,2,,1
05873502,980090,100,,1
05873502,980210,100,,1
05873502,980240,100,,1
05873502,980270,100,,1
05873502,980286,100,,1
05873502,980310,100,,1
05873502,980330,100,,1
05873521,800932,200,,1
05873521,900000,150000,,1
05873521,900180,100,,1
05873521,980000,150100,,1
05873521,980010,1,,1
05873521,980020,39,,1
05873521,980030,1,,1
05873521,980040,1,,1
05873521,980090,100,,1
05873521,980220,100,,1
05873521,980230,100,,1
05873521,980281,100,,1
05873521,980286,100,,1
05873521,980310,100,,1
05873521,980330,100,,1
05873522,800932,200,,1
05873522,900000,150000,,1
05873522,900180,100,,1
05873522,980000,150100,,1
05873522,980010,1,,1
05873522,980020,39,,1
05873522,980030,1,,1
05873522,980040,1,,1
05873522,980090,100,,1
05873522,980220,100,,1
05873522,980230,100,,1
05873522,980281,100,,1
05873522,980286,100,,1
05873522,980310,100,,1
05873522,980330,100,,1
05873531,800910,7200,,1
05873531,800932,1932,,1
05873531,900000,154800,,1
05873531,980000,154800,,1
05873531,980010,4,,1
05873531,980020,40,,1
05873531,980030,2,,1
05873531,980040,5,,1
05873531,980050,2,,1
05873531,980090,100,,1
05873531,980220,100,,1
05873531,980230,100,,1
05873531,980281,100,,1
05873531,980286,100,,1
05873531,980310,100,,1
05873531,980330,100,,1
05873532,800910,7200,,1
05873532,800932,1932,,1
05873532,900000,154800,,1
05873532,980000,154800,,1
05873532,980010,4,,1
05873532,980020,40,,1
05873532,980030,2,,1
05873532,980040,5,,1
05873532,980050,2,,1
05873532,980090,100,,1
05873532,980220,100,,1
05873532,980230,100,,1
05873532,980281,100,,1
05873532,980286,100,,1
05873532,980310,100,,1
05873532,980330,100,,1
05873541,800932,2400,,1
05873541,900000,48000,,1
05873541,980000,48000,,1
05873541,980010,1,,1
05873541,980020,25,,1
05873541,980030,1,,1
05873541,980040,1,,1
05873541,980090,100,,1
05873541,980210,100,,1
05873541,980230,100,,1
05873541,980281,100,,1
05873541,980286,100,,1
05873541,980310,100,,1
05873541,980330,100,,1
05873542,800932,2400,,1
05873542,900000,48000,,1
05873542,980000,48000,,1
05873542,980010,1,,1
05873542,980020,25,,1
05873542,980030,1,,1
05873542,980040,1,,1
05873542,980090,100,,1
05873542,980210,100,,1
05873542,980230,100,,1
05873542,980281,100,,1
05873542,980286,100,,1
05873542,980310,100,,1
05873542,980330,100,,1
05873551,800932,78,,1
05873551,900000,23245,,1
05873551,900030,39600,,1
05873551,900180,1,,1
05873551,980000,62846,,1
05873551,980010,2,,1
05873551,980020,67,,1
05873551,980030,1,,1
05873551,980040,2,,1
05873551,980060,2,,1
05873551,980090,100,,1
05873551,980220,100,,1
05873551,980240,100,,1
05873551,980281,100,,1
05873551,980286,100,,1
05873551,980310,100,,1
05873551,980330,100,,1
05873552,800932,78,,1
05873552,900000,25667,,1
05873552,900030,39600,,1
05873552,900180,1,,1
05873552,980000,65268,,1
05873552,980010,2,,1
05873552,980020,67,,1
05873552,980030,1,,1
05873552,980040,2,,1
05873552,980060,2,,1
05873552,980090,100,,1
05873552,980220,100,,1
05873552,980240,100,,1
05873552,980281,100,,1
05873552,980286,100,,1
05873552,980310,100,,1
05873552,980330,100,,1
05873561,900000,112106,,1
05873561,900030,19748,,1
05873561,900170,35422,,1
05873561,900180,202,,1
05873561,980000,167477,,1
05873561,980010,2,,1
05873561,980020,61,,1
05873561,980030,1,,1
05873561,980040,3,,1
05873561,980090,100,,1
05873561,980220,100,,1
05873561,980230,100,,1
05873561,980281,100,,1
05873561,980286,100,,1
05873561,980300,100,,1
05873561,980330,100,,1
05873562,900000,88721,,1
05873562,900030,17655,,1
05873562,900170,97463,T,1
05873562,900180,79,,1
05873562,980000,203918,T,1
05873562,980010,2,,1
05873562,980020,61,,1
05873562,980030,1,,1
05873562,980040,3,,1
05873562,980090,100,,1
05873562,980220,100,,1
05873562,980230,100,,1
05873562,980281,100,,1
05873562,980286,100,,1
05873562,980300,100,,1
05873562,980330,100,,1
05873581,800932,23000,,1
05873581,900000,165000,,1
05873581,900030,32000,,1
05873581,900170,10000,,1
05873581,900180,600,,1
05873581,980000,207600,,1
05873581,980010,1,,1
05873581,980020,67,,1
05873581,980030,1,,1
05873581,980040,2,,1
05873581,980060,1,,1
05873581,980090,100,,1
05873581,980220,100,,1
05873581,980240,100,,1
05873581,980281,100,,1
05873581,980286,100,,1
05873581,980310,100,,1
05873581,980330,100,,1
05873582,800932,23000,,1
05873582,900000,165000,,1
05873582,900030,32000,,1
05873582,900170,10000,,1
05873582,900180,600,,1
05873582,980000,207600,,1
05873582,980010,1,,1
05873582,980020,67,,1
05873582,980030,1,,1
05873582,980040,2,,1
05873582,980060,1,,1
05873582,980090,100,,1
05873582,980220,100,,1
05873582,980240,100,,1
05873582,980281,100,,1
05873582,980286,100,,1
05873582,980310,100,,1
05873582,980330,100,,1
05873611,900030,38308,,1
05873611,900180,10,,1
05873611,980000,38318,,1
05873611,980010,2,,1
05873611,980020,68,,1
05873611,980040,2,,1
05873611,980060,2,,1
05873611,980090,100,,1
05873611,980210,100,,1
05873611,980240,100,,1
05873611,980281,100,,1
05873611,980286,100,,1
05873611,980300,100,,1
05873611,980330,100,,1
05873612,900030,38308,,1
05873612,900180,10,,1
05873612,980000,38318,,1
05873612,980010,2,,1
05873612,980020,68,,1
05873612,980040,2,,1
05873612,980060,2,,1
05873612,980090,100,,1
05873612,980210,100,,1
05873612,980240,100,,1
05873612,980281,100,,1
05873612,980286,100,,1
05873612,980300,100,,1
05873612,980330,100,,1
05873661,800932,15000,,1
05873661,900170,97463,T,1
05873661,900180,1,,1
05873661,900190,9700,,1
05873661,980000,107164,T,1
05873661,980010,2,,1
05873661,980020,63,,1
05873661,980040,4,,1
05873661,980090,100,,1
05873661,980220,100,,1
05873661,980240,100,,1
05873661,980282,100,,1
05873661,980286,100,,1
05873661,980310,100,,1
05873661,980330,100,,1
05873662,800932,15000,,1
05873662,900170,97463,T,1
05873662,900180,1,,1
05873662,900190,9700,,1
05873662,980000,107164,T,1
05873662,980010,2,,1
05873662,980020,63,,1
05873662,980040,4,,1
05873662,980090,100,,1
05873662,980220,100,,1
05873662,980240,100,,1
05873662,980282,100,,1
05873662,980286,100,,1
05873662,980310,100,,1
05873662,980330,100,,1
05873691,800910,5000,,1
05873691,900000,50000,,1
05873691,900210,1200,,1
05873691,980000,51200,,1
05873691,980010,2,,1
05873691,980020,37,,1
05873691,980030,1,,1
05873691,980040,2,,1
05873691,980220,100,,1
05873691,980260,100,,1
05873691,980281,100,,1
05873691,980286,100,,1
05873691,980310,100,,1
05873691,980330,100,,1
05873692,800910,5000,,1
05873692,900000,50000,,1
05873692,900210,1200,,1
05873692,980000,51200,,1
05873692,980010,2,,1
05873692,980020,37,,1
05873692,980030,1,,1
05873692,980040,2,,1
05873692,980220,100,,1
05873692,980260,100,,1
05873692,980281,100,,1
05873692,980286,100,,1
05873692,980310,100,,1
05873692,980330,100,,1
05873731,900030,58192,,1
05873731,900170,2800,,1
05873731,900180,900,,1
05873731,980000,61892,,1
05873731,980010,2,,1
05873731,980020,68,,1
05873731,980040,2,,1
05873731,980060,2,,1
05873731,980090,100,,1
05873731,980220,100,,1
05873731,980230,100,,1
05873731,980281,100,,1
05873731,980286,100,,1
05873731,980310,100,,1
05873731,980330,100,,1
05873732,900030,58192,,1
05873732,900170,2800,,1
05873732,900180,900,,1
05873732,980000,61892,,1
05873732,980010,2,,1
05873732,980020,68,,1
05873732,980040,2,,1
05873732,980060,2,,1
05873732,980090,100,,1
05873732,980220,100,,1
05873732,980230,100,,1
05873732,980281,100,,1
05873732,980286,100,,1
05873732,980310,100,,1
05873732,980330,100,,1
05873771,900000,184014,,1
05873771,900030,7171,,1
05873771,900090,700,,1
05873771,900170,13047,,1
05873771,980000,204932,,1
05873771,980010,4,,1
05873771,980020,33,,1
05873771,980030,2,,1
05873771,980040,1,,1
05873771,980210,100,,1
05873771,980260,100,,1
05873771,980281,100,,1
05873771,980285,100,,1
05873771,980310,100,,1
05873771,980330,100,,1
05873772,900000,183666,,1
05873772,900030,6370,,1
05873772,900090,700,,1
05873772,900170,10842,,1
05873772,980000,201577,,1
05873772,980010,4,,1
05873772,980020,33,,1
05873772,980030,2,,1
05873772,980040,1,,1
05873772,980210,100,,1
05873772,980260,100,,1
05873772,980281,100,,1
05873772,980285,100,,1
05873772,980310,100,,1
05873772,980330,100,,1
05873781,800932,6500,,1
05873781,800940,7574,,1
05873781,900000,33000,,1
05873781,900160,33000,,1
05873781,900180,4,,1
05873781,980000,66004,,1
05873781,980010,1,,1
05873781,980020,41,,1
05873781,980030,1,,1
05873781,980040,1,,1
05873781,980090,100,,1
05873781,980210,100,,1
05873781,980230,100,,1
05873781,980281,100,,1
05873781,980286,100,,1
05873781,980300,100,,1
05873781,980330,100,,1
05873782,800932,6500,,1
05873782,800940,7574,,1
05873782,900000,33000,,1
05873782,900160,33000,,1
05873782,900180,4,,1
05873782,980000,66004,,1
05873782,980010,1,,1
05873782,980020,41,,1
05873782,980030,1,,1
05873782,980040,1,,1
05873782,980090,100,,1
05873782,980210,100,,1
05873782,980230,100,,1
05873782,980281,100,,1
05873782,980286,100,,1
05873782,980300,100,,1
05873782,980330,100,,1
05873801,900000,24036,,1
05873801,900030,27464,,1
05873801,900090,978,,1
05873801,900150,580,,1
05873801,980000,53058,,1
05873801,980010,5,,1
05873801,980020,77,,1
05873801,980030,1,,1
05873801,980040,2,,1
05873801,980050,1,,1
05873801,980060,1,,1
05873801,980220,100,,1
05873801,980260,100,,1
05873801,980270,100,,1
05873801,980286,100,,1
05873801,980300,100,,1
05873801,980330,100,,1
05873802,900000,14833,,1
05873802,900030,27464,,1
05873802,900090,978,,1
05873802,900150,580,,1
05873802,980000,43855,,1
05873802,980010,5,,1
05873802,980020,77,,1
05873802,980030,1,,1
05873802,980040,2,,1
05873802,980050,1,,1
05873802,980060,1,,1
05873802,980220,100,,1
05873802,980260,100,,1
05873802,980270,100,,1
05873802,980286,100,,1
05873802,980300,100,,1
05873802,980330,100,,1
05873821,900000,2100,,1
05873821,900090,900,,1
05873821,980000,3000,,1
05873821,980010,3,,1
05873821,980020,37,,1
05873821,980030,1,,1
05873821,980040,1,,1
05873821,980050,2,,1
05873821,980220,100,,1
05873821,980260,100,,1
05873821,980270,100,,1
05873821,980286,100,,1
05873821,980310,100,,1
05873821,980330,100,,1
05873822,900000,2100,,1
05873822,900090,900,,1
05873822,980000,3000,,1
05873822,980010,3,,1
05873822,980020,37,,1
05873822,980030,1,,1
05873822,980040,1,,1
05873822,980050,2,,1
05873822,980220,100,,1
05873822,980260,100,,1
05873822,980270,100,,1
05873822,980286,100,,1
05873822,980310,100,,1
05873822,980330,100,,1
05873881,900000,40000,,1
05873881,980000,40000,,1
05873881,980010,1,,1
05873881,980020,32,,1
05873881,980030,1,,1
05873881,980040,1,,1
05873881,980210,100,,1
05873881,980260,100,,1
05873881,980281,100,,1
05873881,980286,100,,1
05873881,980310,100,,1
05873881,980330,100,,1
05873882,900000,40000,,1
05873882,980000,40000,,1
05873882,980010,1,,1
05873882,980020,32,,1
05873882,980030,1,,1
05873882,980040,1,,1
05873882,980210,100,,1
05873882,980260,100,,1
05873882,980281,100,,1
05873882,980286,100,,1
05873882,980310,100,,1
05873882,980330,100,,1
05873901,900030,27576,,1
05873901,900170,657,,1
05873901,900180,60,,1
05873901,980000,28293,,1
05873901,980010,1,,1
05873901,980020,74,,1
05873901,980040,1,,1
05873901,980060,1,,1
05873901,980090,100,,1
05873901,980210,100,,1
05873901,980240,100,,1
05873901,980281,100,,1
05873901,980286,100,,1
05873901,980310,100,,1
05873901,980330,100,,1
05873902,900030,27576,,1
05873902,900170,657,,1
05873902,900180,60,,1
05873902,980000,28293,,1
05873902,980010,1,,1
05873902,980020,74,,1
05873902,980040,1,,1
05873902,980060,1,,1
05873902,980090,100,,1
05873902,980210,100,,1
05873902,980240,100,,1
05873902,980281,100,,1
05873902,980286,100,,1
05873902,980310,100,,1
05873902,980330,100,,1
05873911,900000,4000,,1
05873911,980000,4000,,1
05873911,980010,1,,1
05873911,980020,27,,1
05873911,980030,1,,1
05873911,980040,1,,1
05873911,980210,100,,1
05873911,980260,100,,1
05873911,980281,100,,1
05873911,980285,100,,1
05873911,980310,100,,1
05873911,980330,100,,1
05873912,900000,4000,,1
05873912,980000,4000,,1
05873912,980010,1,,1
05873912,980020,27,,1
05873912,980030,1,,1
05873912,980040,1,,1
05873912,980210,100,,1
05873912,980260,100,,1
05873912,980281,100,,1
05873912,980285,100,,1
05873912,980310,100,,1
05873912,980330,100,,1
05873941,900000,94,,1
05873941,900180,20,,1
05873941,900200,1000,,1
05873941,900220,5500,,1
05873941,980000,1114,,1
05873941,980010,1,,1
05873941,980020,25,,1
05873941,980030,1,,1
05873941,980220,100,,1
05873941,980260,100,,1
05873941,980270,100,,1
05873941,980286,100,,1
05873941,980310,100,,1
05873942,900000,94,,1
05873942,900180,20,,1
05873942,900200,1000,,1
05873942,900220,5500,,1
05873942,980000,1114,,1
05873942,980010,1,,1
05873942,980020,25,,1
05873942,980030,1,,1
05873942,980220,100,,1
05873942,980260,100,,1
05873942,980270,100,,1
05873942,980286,100,,1
05873942,980310,100,,1
05873951,900030,27638,,1
05873951,980000,27638,,1
05873951,980010,1,,1
05873951,980020,88,T,1
05873951,980040,1,,1
05873951,980060,1,,1
05873951,980090,100,,1
05873951,980210,100,,1
05873951,980240,100,,1
05873951,980281,100,,1
05873951,980286,100,,1
05873951,980310,100,,1
05873951,980330,100,,1
05873952,900030,16985,,1
05873952,980000,16985,,1
05873952,980010,1,,1
05873952,980020,88,T,1
05873952,980040,1,,1
05873952,980060,1,,1
05873952,980090,100,,1
05873952,980210,100,,1
05873952,980240,100,,1
05873952,980281,100,,1
05873952,980286,100,,1
05873952,980310,100,,1
05873952,980330,100,,1
05873961,900000,63000,,1
05873961,980000,63000,,1
05873961,980010,2,,1
05873961,980020,39,,1
05873961,980030,1,,1
05873961,980040,1,,1
05873961,980050,1,,1
05873961,980220,100,,1
05873961,980260,100,,1
05873961,980281,100,,1
05873961,980286,100,,1
05873961,980310,100,,1
05873961,980330,100,,1
05874001,900000,88648,,1
05874001,900170,255,,1
05874001,900220,110000,,1
05874001,980000,88903,,1
05874001,980010,2,,1
05874001,980020,51,,1
05874001,980030,2,,1
05874001,980040,2,,1
05874001,980090,100,,1
05874001,980220,100,,1
05874001,980240,100,,1
05874001,980281,100,,1
05874001,980285,100,,1
05874001,980310,100,,1
05874001,980330,100,,1
05874002,900000,79624,,1
05874002,900170,255,,1
05874002,900220,110000,,1
05874002,980000,79879,,1
05874002,980010,2,,1
05874002,980020,51,,1
05874002,980030,2,,1
05874002,980040,2,,1
05874002,980090,100,,1
05874002,980220,100,,1
05874002,980240,100,,1
05874002,980281,100,,1
05874002,980285,100,,1
05874002,980310,100,,1
05874002,980330,100,,1
05874011,800940,15102,,1
05874011,900000,100000,,1
05874011,900030,59392,,1
05874011,900160,48710,,1
05874011,900180,6505,,1
05874011,980000,214606,,1
05874011,980010,2,,1
05874011,980020,63,,1
05874011,980030,2,,1
05874011,980040,2,,1
05874011,980090,100,,1
05874011,980210,100,,1
05874011,980240,100,,1
05874011,980281,100,,1
05874011,980286,100,,1
05874011,980310,100,,1
05874011,980330,100,,1
05874012,800940,23084,T,1
05874012,900000,100000,,1
05874012,900030,59392,,1
05874012,900160,39753,,1
05874012,900180,5160,,1
05874012,980000,204305,,1
05874012,980010,2,,1
05874012,980020,63,,1
05874012,980030,2,,1
05874012,980040,2,,1
05874012,980090,100,,1
05874012,980210,100,,1
05874012,980240,100,,1
05874012,980281,100,,1
05874012,980286,100,,1
05874012,980310,100,,1
05874012,980330,100,,1
05874021,900030,22496,,1
05874021,980000,22496,,1
05874021,980010,1,,1
05874021,980020,68,,1
05874021,980040,1,,1
05874021,980060,1,,1
05874021,980090,100,,1
05874021,980220,100,,1
05874021,980240,100,,1
05874021,980281,100,,1
05874021,980285,100,,1
05874021,980310,100,,1
05874021,980330,100,,1
05874022,900030,22496,,1
05874022,980000,22496,,1
05874022,980010,1,,1
05874022,980020,68,,1
05874022,980040,1,,1
05874022,980060,1,,1
05874022,980090,100,,1
05874022,980220,100,,1
05874022,980240,100,,1
05874022,980281,100,,1
05874022,980285,100,,1
05874022,980310,100,,1
05874022,980330,100,,1
05874041,800932,5950,,1
05874041,900000,95680,,1
05874041,900030,31832,,1
05874041,900180,2300,,1
05874041,980000,129812,,1
05874041,980010,2,,1
05874041,980020,68,,1
05874041,980030,2,,1
05874041,980040,1,,1
05874041,980060,2,,1
05874041,980090,100,,1
05874041,980210,100,,1
05874041,980230,100,,1
05874041,980281,100,,1
05874041,980286,100,,1
05874041,980300,100,,1
05874041,980330,100,,1
05874042,800932,5950,,1
05874042,900000,95680,,1
05874042,900030,31832,,1
05874042,900180,2300,,1
05874042,980000,129812,,1
05874042,980010,2,,1
05874042,980020,68,,1
05874042,980030,2,,1
05874042,980040,1,,1
05874042,980060,2,,1
05874042,980090,100,,1
05874042,980210,100,,1
05874042,980230,100,,1
05874042,980281,100,,1
05874042,980286,100,,1
05874042,980300,100,,1
05874042,980330,100,,1
05874061,800910,3228,,1
05874061,800932,2400,,1
05874061,900000,64000,,1
05874061,900180,82,,1
05874061,980000,64082,,1
05874061,980010,1,,1
05874061,980020,25,,1
05874061,980030,1,,1
05874061,980040,1,,1
05874061,980220,100,,1
05874061,980260,100,,1
05874061,980281,100,,1
05874061,980286,100,,1
05874061,980310,100,,1
05874061,980330,100,,1
05874062,800910,3228,,1
05874062,800932,2400,,1
05874062,900000,64000,,1
05874062,900180,418,,1
05874062,980000,64418,,1
05874062,980010,1,,1
05874062,980020,25,,1
05874062,980030,1,,1
05874062,980040,1,,1
05874062,980220,100,,1
05874062,980260,100,,1
05874062,980281,100,,1
05874062,980286,100,,1
05874062,980310,100,,1
05874062,980330,100,,1
05874071,900090,13000,,1
05874071,900160,19000,,1
05874071,980000,32000,,1
05874071,980010,2,,1
05874071,980020,65,,1
05874071,980030,1,,1
05874071,980040,2,,1
05874071,980060,1,,1
05874071,980090,100,,1
05874071,980210,100,,1
05874071,980240,100,,1
05874071,980282,100,,1
05874071,980286,100,,1
05874071,980300,100,,1
05874071,980330,100,,1
05874072,900090,13000,,1
05874072,900160,19000,,1
05874072,980000,32000,,1
05874072,980010,2,,1
05874072,980020,65,,1
05874072,980030,1,,1
05874072,980040,2,,1
05874072,980060,1,,1
05874072,980090,100,,1
05874072,980210,100,,1
05874072,980240,100,,1
05874072,980283,100,,1
05874072,980286,100,,1
05874072,980300,100,,1
05874072,980330,100,,1
05874101,800940,3271,,1
05874101,900000,80492,,1
05874101,900160,-20206,T,1
05874101,980000,60286,T,1
05874101,980010,5,,1
05874101,980020,44,,1
05874101,980030,4,,1
05874101,980040,3,,1
05874101,980050,2,,1
05874101,980220,100,,1
05874101,980260,100,,1
05874101,980281,100,,1
05874101,980285,100,,1
05874101,980290,100,,1
05874101,980330,100,,1
05874102,800940,5002,,1
05874102,900000,79862,,1
05874102,900160,14870,,1
05874102,980000,94732,,1
05874102,980010,5,,1
05874102,980020,44,,1
05874102,980030,4,,1
05874102,980040,3,,1
05874102,980050,2,,1
05874102,980220,100,,1
05874102,980260,100,,1
05874102,980281,100,,1
05874102,980285,100,,1
05874102,980290,100,,1
05874102,980330,100,,1
05874121,800932,18000,,1
05874121,900000,446271,T,1
05874121,980000,446271,T,1
05874121,980010,4,,1
05874121,980020,39,,1
05874121,980030,2,,1
05874121,980040,1,,1
05874121,980050,2,,1
05874121,980090,100,,1
05874121,980210,100,,1
05874121,980230,100,,1
05874121,980281,100,,1
05874121,980286,100,,1
05874121,980310,100,,1
05874121,980330,100,,1
05874122,800932,18000,,1
05874122,900000,446271,T,1
05874122,980000,446271,T,1
05874122,980010,4,,1
05874122,980020,39,,1
05874122,980030,2,,1
05874122,980040,1,,1
