NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05693642,980000,43180,4,1,
05693642,980000,41939,5,1,
05693651,900000,50000,1,1,
05693651,900000,50000,2,1,
05693651,900000,50000,3,1,
05693651,900000,50000,4,1,
05693651,900000,50000,5,1,
05693651,900030,22496,1,1,
05693651,900030,22496,2,1,
05693651,900030,22496,3,1,
05693651,900030,22496,4,1,
05693651,900030,22496,5,1,
05693651,980000,72496,1,1,
05693651,980000,72496,2,1,
05693651,980000,72496,3,1,
05693651,980000,72496,4,1,
05693651,980000,72496,5,1,
05693652,900000,50000,1,1,
05693652,900000,50000,2,1,
05693652,900000,50000,3,1,
05693652,900000,50000,4,1,
05693652,900000,50000,5,1,
05693652,900030,22496,1,1,
05693652,900030,22496,2,1,
05693652,900030,22496,3,1,
05693652,900030,22496,4,1,
05693652,900030,22496,5,1,
05693652,980000,72496,1,1,
05693652,980000,72496,2,1,
05693652,980000,72496,3,1,
05693652,980000,72496,4,1,
05693652,980000,72496,5,1,
05693661,800940,7421,1,1,
05693661,800940,7421,2,1,
05693661,800940,7421,3,1,
05693661,800940,7421,4,1,
05693661,800940,7421,5,1,
05693661,900000,37000,1,1,
05693661,900000,37000,2,1,
05693661,900000,37000,3,1,
05693661,900000,37000,4,1,
05693661,900000,37000,5,1,
05693661,900160,30000,1,1,
05693661,900160,30000,2,1,
05693661,900160,30000,3,1,
05693661,900160,30000,4,1,
05693661,900160,30000,5,1,
05693661,980000,67000,1,1,
05693661,980000,67000,2,1,
05693661,980000,67000,3,1,
05693661,980000,67000,4,1,
05693661,980000,67000,5,1,
05693662,800940,7421,1,1,
05693662,800940,7421,2,1,
05693662,800940,7421,3,1,
05693662,800940,7421,4,1,
05693662,800940,7421,5,1,
05693662,900000,37000,1,1,
05693662,900000,37000,2,1,
05693662,900000,37000,3,1,
05693662,900000,37000,4,1,
05693662,900000,37000,5,1,
05693662,900160,30000,1,1,
05693662,900160,30000,2,1,
05693662,900160,30000,3,1,
05693662,900160,30000,4,1,
05693662,900160,30000,5,1,
05693662,980000,67000,1,1,
05693662,980000,67000,2,1,
05693662,980000,67000,3,1,
05693662,980000,67000,4,1,
05693662,980000,67000,5,1,
05693691,900030,32788,1,1,
05693691,900030,55840,2,1,
05693691,900030,32356,3,1,
05693691,900030,30568,4,1,
05693691,900030,35824,5,1,
05693691,900170,1626,1,1,
05693691,900170,2601,2,1,
05693691,900170,37360,3,1,
05693691,900170,222,4,1,
05693691,900170,1631,5,1,
05693691,900180,303,1,1,
05693691,900180,306,2,1,
05693691,900180,240,3,1,
05693691,900180,13,4,1,
05693691,900180,429,5,1,
05693691,980000,34717,1,1,
05693691,980000,58747,2,1,
05693691,980000,69956,3,1,
05693691,980000,30803,4,1,
05693691,980000,37884,5,1,
05693692,900030,29836,1,1,
05693692,900030,38380,2,1,
05693692,900030,42412,3,1,
05693692,900030,42064,4,1,
05693692,900030,23848,5,1,
05693692,900170,2410,1,1,
05693692,900170,47641,2,1,
05693692,900170,3778,3,1,
05693692,900170,7256,4,1,
05693692,900170,5098,5,1,
05693692,900180,27,1,1,
05693692,900180,3413,2,1,
05693692,900180,965,3,1,
05693692,900180,2305,4,1,
05693692,900180,6,5,1,
05693692,980000,32273,1,1,
05693692,980000,89434,2,1,
05693692,980000,47155,3,1,
05693692,980000,51625,4,1,
05693692,980000,28952,5,1,
05693711,800940,13776,1,1,
05693711,800940,1610,2,1,
05693711,800940,1801,3,1,
05693711,800940,10195,4,1,
05693711,800940,10742,5,1,
05693711,900000,33780,1,1,
05693711,900000,14300,2,1,
05693711,900000,23534,3,1,
05693711,900000,24681,4,1,
05693711,900000,5773,5,1,
05693711,900150,9000,1,1,
05693711,900150,9000,2,1,
05693711,900150,9000,3,1,
05693711,900150,9000,4,1,
05693711,900150,9000,5,1,
05693711,900160,73149,1,1,
05693711,900160,3375,2,1,
05693711,900160,2,3,1,
05693711,900160,54296,4,1,
05693711,900160,67325,5,1,
05693711,980000,115929,1,1,
05693711,980000,26675,2,1,
05693711,980000,32536,3,1,
05693711,980000,87977,4,1,
05693711,980000,82098,5,1,
05693712,800940,4062,1,1,
05693712,800940,4116,2,1,
05693712,800940,3842,3,1,
05693712,800940,1469,4,1,
05693712,800940,7012,5,1,
05693712,900000,36353,1,1,
05693712,900000,1210,2,1,
05693712,900000,35843,3,1,
05693712,900000,10121,4,1,
05693712,900000,47156,5,1,
05693712,900150,9000,1,1,
05693712,900150,9000,2,1,
05693712,900150,9000,3,1,
05693712,900150,9000,4,1,
05693712,900150,9000,5,1,
05693712,900160,8371,1,1,
05693712,900160,26296,2,1,
05693712,900160,7189,3,1,
05693712,900160,4538,4,1,
05693712,900160,22254,5,1,
05693712,980000,53724,1,1,
05693712,980000,36506,2,1,
05693712,980000,52032,3,1,
05693712,980000,23659,4,1,
05693712,980000,78410,5,1,
05693721,800940,1131,1,1,
05693721,800940,1331,2,1,
05693721,800940,4084,3,1,
05693721,800940,13388,4,1,
05693721,800940,1121,5,1,
05693721,900000,15000,1,1,
05693721,900000,15000,2,1,
05693721,900000,15000,3,1,
05693721,900000,15000,4,1,
05693721,900000,15000,5,1,
05693721,900030,20096,1,1,
05693721,900030,20096,2,1,
05693721,900030,20096,3,1,
05693721,900030,20096,4,1,
05693721,900030,20096,5,1,
05693721,900160,-108,1,1,
05693721,900160,1198,2,1,
05693721,900160,19192,3,1,
05693721,900160,80000,4,1,
05693721,900160,-170,5,1,
05693721,980000,34988,1,1,
05693721,980000,36294,2,1,
05693721,980000,54288,3,1,
05693721,980000,115096,4,1,
05693721,980000,34926,5,1,
05693722,800940,3358,1,1,
05693722,800940,2252,2,1,
05693722,800940,8459,3,1,
05693722,800940,1300,4,1,
05693722,800940,1148,5,1,
05693722,900000,15000,1,1,
05693722,900000,15000,2,1,
05693722,900000,15000,3,1,
05693722,900000,15000,4,1,
05693722,900000,15000,5,1,
05693722,900030,20096,1,1,
05693722,900030,20096,2,1,
05693722,900030,20096,3,1,
05693722,900030,20096,4,1,
05693722,900030,20096,5,1,
05693722,900160,14449,1,1,
05693722,900160,7217,2,1,
05693722,900160,47786,3,1,
05693722,900160,995,4,1,
05693722,900160,1,5,1,
05693722,980000,49545,1,1,
05693722,980000,42313,2,1,
05693722,980000,82882,3,1,
05693722,980000,36091,4,1,
05693722,980000,35097,5,1,
05693741,900030,24644,1,1,
05693741,900030,24644,2,1,
05693741,900030,24644,3,1,
05693741,900030,24644,4,1,
05693741,900030,24644,5,1,
05693741,900170,51789,1,1,
05693741,900170,51789,2,1,
05693741,900170,51789,3,1,
05693741,900170,51789,4,1,
05693741,900170,51789,5,1,
05693741,900180,94,1,1,
05693741,900180,63,2,1,
05693741,900180,131,3,1,
05693741,900180,12,4,1,
05693741,900180,31,5,1,
05693741,980000,76527,1,1,
05693741,980000,76496,2,1,
05693741,980000,76564,3,1,
05693741,980000,76445,4,1,
05693741,980000,76464,5,1,
05693742,900030,24644,1,1,
05693742,900030,24644,2,1,
05693742,900030,24644,3,1,
05693742,900030,24644,4,1,
05693742,900030,24644,5,1,
05693742,900170,51789,1,1,
05693742,900170,51789,2,1,
05693742,900170,51789,3,1,
05693742,900170,51789,4,1,
05693742,900170,51789,5,1,
05693742,900180,410,1,1,
05693742,900180,152,2,1,
05693742,900180,88,3,1,
05693742,900180,831,4,1,
05693742,900180,52,5,1,
05693742,980000,76843,1,1,
05693742,980000,76585,2,1,
05693742,980000,76521,3,1,
05693742,980000,77264,4,1,
05693742,980000,76485,5,1,
05693771,900000,6500,1,1,
05693771,900000,6500,2,1,
05693771,900000,6500,3,1,
05693771,900000,6500,4,1,
05693771,900000,6500,5,1,
05693771,900030,26580,1,1,
05693771,900030,23352,2,1,
05693771,900030,38760,3,1,
05693771,900030,22836,4,1,
05693771,900030,21816,5,1,
05693771,900170,18106,1,1,
05693771,900170,16176,2,1,
05693771,900170,15661,3,1,
05693771,900170,17749,4,1,
05693771,900170,16309,5,1,
05693771,980000,51186,1,1,
05693771,980000,46028,2,1,
05693771,980000,60921,3,1,
05693771,980000,47085,4,1,
05693771,980000,44625,5,1,
05693772,900000,6500,1,1,
05693772,900000,6500,2,1,
05693772,900000,6500,3,1,
05693772,900000,6500,4,1,
05693772,900000,6500,5,1,
05693772,900030,30240,1,1,
05693772,900030,33360,2,1,
05693772,900030,26880,3,1,
05693772,900030,22044,4,1,
05693772,900030,32820,5,1,
05693772,900170,17509,1,1,
05693772,900170,16494,2,1,
05693772,900170,16686,3,1,
05693772,900170,18954,4,1,
05693772,900170,15571,5,1,
05693772,980000,54249,1,1,
05693772,980000,56354,2,1,
05693772,980000,50066,3,1,
05693772,980000,47498,4,1,
05693772,980000,54891,5,1,
05693781,900000,145000,1,1,
05693781,900000,145000,2,1,
05693781,900000,145000,3,1,
05693781,900000,145000,4,1,
05693781,900000,145000,5,1,
05693781,980000,145000,1,1,
05693781,980000,145000,2,1,
05693781,980000,145000,3,1,
05693781,980000,145000,4,1,
05693781,980000,145000,5,1,
05693782,900000,145000,1,1,
05693782,900000,145000,2,1,
05693782,900000,145000,3,1,
05693782,900000,145000,4,1,
05693782,900000,145000,5,1,
05693782,980000,145000,1,1,
05693782,980000,145000,2,1,
05693782,980000,145000,3,1,
05693782,980000,145000,4,1,
05693782,980000,145000,5,1,
05693831,900150,240,1,1,
05693831,900150,240,2,1,
05693831,900150,240,3,1,
05693831,900150,240,4,1,
05693831,900150,240,5,1,
05693831,900170,1625,1,1,
05693831,900170,1625,2,1,
05693831,900170,1625,3,1,
05693831,900170,1625,4,1,
05693831,900170,1625,5,1,
05693831,980000,1865,1,1,
05693831,980000,1865,2,1,
05693831,980000,1865,3,1,
05693831,980000,1865,4,1,
05693831,980000,1865,5,1,
05693832,900150,240,1,1,
05693832,900150,240,2,1,
05693832,900150,240,3,1,
05693832,900150,240,4,1,
05693832,900150,240,5,1,
05693832,900170,1625,1,1,
05693832,900170,1625,2,1,
05693832,900170,1625,3,1,
05693832,900170,1625,4,1,
05693832,900170,1625,5,1,
05693832,980000,1865,1,1,
05693832,980000,1865,2,1,
05693832,980000,1865,3,1,
05693832,980000,1865,4,1,
05693832,980000,1865,5,1,
05693851,900000,88500,1,1,
05693851,900000,88500,2,1,
05693851,900000,88500,3,1,
05693851,900000,88500,4,1,
05693851,900000,88500,5,1,
05693851,900170,12500,1,1,
05693851,900170,12500,2,1,
05693851,900170,12500,3,1,
05693851,900170,12500,4,1,
05693851,900170,12500,5,1,
05693851,900180,500,1,1,
05693851,900180,500,2,1,
05693851,900180,500,3,1,
05693851,900180,500,4,1,
05693851,900180,500,5,1,
05693851,980000,101500,1,1,
05693851,980000,101500,2,1,
05693851,980000,101500,3,1,
05693851,980000,101500,4,1,
05693851,980000,101500,5,1,
05693852,900000,88500,1,1,
05693852,900000,88500,2,1,
05693852,900000,88500,3,1,
05693852,900000,88500,4,1,
05693852,900000,88500,5,1,
05693852,900170,12500,1,1,
05693852,900170,12500,2,1,
05693852,900170,12500,3,1,
05693852,900170,12500,4,1,
05693852,900170,12500,5,1,
05693852,900180,500,1,1,
05693852,900180,500,2,1,
05693852,900180,500,3,1,
05693852,900180,500,4,1,
05693852,900180,500,5,1,
05693852,980000,101500,1,1,
05693852,980000,101500,2,1,
05693852,980000,101500,3,1,
05693852,980000,101500,4,1,
05693852,980000,101500,5,1,
05693901,900160,46800,1,1,
05693901,900160,46800,2,1,
05693901,900160,46800,3,1,
05693901,900160,46800,4,1,
05693901,900160,46800,5,1,
05693901,980000,46800,1,1,
05693901,980000,46800,2,1,
05693901,980000,46800,3,1,
05693901,980000,46800,4,1,
05693901,980000,46800,5,1,
05693902,900160,46800,1,1,
05693902,900160,46800,2,1,
05693902,900160,46800,3,1,
05693902,900160,46800,4,1,
05693902,900160,46800,5,1,
05693902,980000,46800,1,1,
05693902,980000,46800,2,1,
05693902,980000,46800,3,1,
05693902,980000,46800,4,1,
05693902,980000,46800,5,1,
05693941,900150,10092,1,1,
05693941,900150,900,2,1,
05693941,900150,3516,3,1,
05693941,900150,1572,4,1,
05693941,900150,48,5,1,
05693941,900170,1070,1,1,
05693941,900170,15101,2,1,
05693941,900170,41148,3,1,
05693941,900170,40,4,1,
05693941,900170,9969,5,1,
05693941,980000,11162,1,1,
05693941,980000,16001,2,1,
05693941,980000,44664,3,1,
05693941,980000,1612,4,1,
05693941,980000,10017,5,1,
05693942,900150,5628,1,1,
05693942,900150,216,2,1,
05693942,900150,2496,3,1,
05693942,900150,2316,4,1,
05693942,900150,228,5,1,
05693942,900170,552,1,1,
05693942,900170,2171,2,1,
05693942,900170,2618,3,1,
05693942,900170,1101,4,1,
05693942,900170,17987,5,1,
05693942,980000,6180,1,1,
05693942,980000,2387,2,1,
05693942,980000,5114,3,1,
05693942,980000,3417,4,1,
05693942,980000,18215,5,1,
05693951,900030,17708,1,1,
05693951,900030,26576,2,1,
05693951,900030,6008,3,1,
05693951,900030,26420,4,1,
05693951,900030,15920,5,1,
05693951,980000,17708,1,1,
05693951,980000,26576,2,1,
05693951,980000,6008,3,1,
05693951,980000,26420,4,1,
05693951,980000,15920,5,1,
05693952,900030,7808,1,1,
05693952,900030,26744,2,1,
05693952,900030,22676,3,1,
05693952,900030,19532,4,1,
05693952,900030,21272,5,1,
05693952,980000,7808,1,1,
05693952,980000,26744,2,1,
05693952,980000,22676,3,1,
05693952,980000,19532,4,1,
05693952,980000,21272,5,1,
05694001,900000,175000,1,1,
05694001,900000,175000,2,1,
05694001,900000,175000,3,1,
05694001,900000,175000,4,1,
05694001,900000,175000,5,1,
05694001,980000,175000,1,1,
05694001,980000,175000,2,1,
05694001,980000,175000,3,1,
05694001,980000,175000,4,1,
05694001,980000,175000,5,1,
05694002,900000,175000,1,1,
05694002,900000,175000,2,1,
05694002,900000,175000,3,1,
05694002,900000,175000,4,1,
05694002,900000,175000,5,1,
05694002,980000,175000,1,1,
05694002,980000,175000,2,1,
05694002,980000,175000,3,1,
05694002,980000,175000,4,1,
05694002,980000,175000,5,1,
05694021,900000,486271,1,1,T
05694021,900000,486271,2,1,T
05694021,900000,486271,3,1,T
05694021,900000,486271,4,1,T
05694021,900000,486271,5,1,T
05694021,900210,1428,1,1,
05694021,900210,1428,2,1,
05694021,900210,1428,3,1,
05694021,900210,1428,4,1,
05694021,900210,1428,5,1,
05694021,980000,487699,1,1,T
05694021,980000,487699,2,1,T
05694021,980000,487699,3,1,T
05694021,980000,487699,4,1,T
05694021,980000,487699,5,1,T
05694022,900000,486271,1,1,T
05694022,900000,486271,2,1,T
05694022,900000,486271,3,1,T
05694022,900000,486271,4,1,T
05694022,900000,486271,5,1,T
05694022,900210,1428,1,1,
05694022,900210,1428,2,1,
05694022,900210,1428,3,1,
05694022,900210,1428,4,1,
05694022,900210,1428,5,1,
05694022,980000,487699,1,1,T
05694022,980000,487699,2,1,T
05694022,980000,487699,3,1,T
05694022,980000,487699,4,1,T
05694022,980000,487699,5,1,T
05694031,900030,11220,1,1,
05694031,900030,23952,2,1,
05694031,900030,13236,3,1,
05694031,900030,25068,4,1,
05694031,900030,16608,5,1,
05694031,900140,553,1,1,
05694031,900140,5833,2,1,
05694031,900140,2405,3,1,
05694031,900140,4589,4,1,
05694031,900140,6294,5,1,
05694031,980000,11773,1,1,
05694031,980000,29785,2,1,
05694031,980000,15641,3,1,
05694031,980000,29657,4,1,
05694031,980000,22902,5,1,
05694032,900140,2922,1,1,
05694032,900140,7516,2,1,
05694032,900140,2632,3,1,
05694032,900140,6268,4,1,
05694032,900140,5218,5,1,
05694032,900150,6384,1,1,
05694032,900150,2808,2,1,
05694032,900150,4872,3,1,
05694032,900150,3720,4,1,
05694032,900150,2772,5,1,
05694032,980000,9306,1,1,
05694032,980000,10324,2,1,
05694032,980000,7504,3,1,
05694032,980000,9988,4,1,
05694032,980000,7990,5,1,
05694091,900030,10080,1,1,
05694091,900030,11736,2,1,
05694091,900030,19572,3,1,
05694091,900030,15660,4,1,
05694091,900030,29628,5,1,
05694091,980000,10080,1,1,
05694091,980000,11736,2,1,
05694091,980000,19572,3,1,
05694091,980000,15660,4,1,
05694091,980000,29628,5,1,
05694092,900030,14544,1,1,
05694092,900030,11592,2,1,
05694092,900030,20616,3,1,
05694092,900030,24756,4,1,
05694092,900030,11604,5,1,
05694092,900150,1416,1,1,
05694092,900150,948,2,1,
05694092,900150,10656,3,1,
05694092,900150,1212,4,1,
05694092,900150,4968,5,1,
05694092,900170,142,1,1,
05694092,900170,3819,2,1,
05694092,900170,2,3,1,
05694092,900170,959,4,1,
05694092,900170,6,5,1,
05694092,980000,16102,1,1,
05694092,980000,16359,2,1,
05694092,980000,31274,3,1,
05694092,980000,26927,4,1,
05694092,980000,16578,5,1,
05694111,900000,30000,1,1,
05694111,900000,30000,2,1,
05694111,900000,30000,3,1,
05694111,900000,30000,4,1,
05694111,900000,30000,5,1,
05694111,900030,30896,1,1,
05694111,900030,30896,2,1,
05694111,900030,30896,3,1,
05694111,900030,30896,4,1,
05694111,900030,30896,5,1,
05694111,900180,1000,1,1,
05694111,900180,1000,2,1,
05694111,900180,1000,3,1,
05694111,900180,1000,4,1,
05694111,900180,1000,5,1,
05694111,980000,61896,1,1,
05694111,980000,61896,2,1,
05694111,980000,61896,3,1,
05694111,980000,61896,4,1,
05694111,980000,61896,5,1,
05694112,900000,30000,1,1,
05694112,900000,30000,2,1,
05694112,900000,30000,3,1,
05694112,900000,30000,4,1,
05694112,900000,30000,5,1,
05694112,900030,30896,1,1,
05694112,900030,30896,2,1,
05694112,900030,30896,3,1,
05694112,900030,30896,4,1,
05694112,900030,30896,5,1,
05694112,900180,1000,1,1,
05694112,900180,1000,2,1,
05694112,900180,1000,3,1,
05694112,900180,1000,4,1,
05694112,900180,1000,5,1,
05694112,980000,61896,1,1,
05694112,980000,61896,2,1,
05694112,980000,61896,3,1,
05694112,980000,61896,4,1,
05694112,980000,61896,5,1,
05694121,900000,62000,1,1,
05694121,900000,62000,2,1,
05694121,900000,62000,3,1,
05694121,900000,62000,4,1,
05694121,900000,62000,5,1,
05694121,980000,62000,1,1,
05694121,980000,62000,2,1,
05694121,980000,62000,3,1,
05694121,980000,62000,4,1,
05694121,980000,62000,5,1,
05694122,900000,62000,1,1,
05694122,900000,62000,2,1,
05694122,900000,62000,3,1,
05694122,900000,62000,4,1,
05694122,900000,62000,5,1,
05694122,980000,62000,1,1,
05694122,980000,62000,2,1,
05694122,980000,62000,3,1,
05694122,980000,62000,4,1,
05694122,980000,62000,5,1,
05694161,900000,231000,1,1,
05694161,900000,231000,2,1,
05694161,900000,231000,3,1,
05694161,900000,231000,4,1,
05694161,900000,231000,5,1,
05694161,980000,231000,1,1,
05694161,980000,231000,2,1,
05694161,980000,231000,3,1,
05694161,980000,231000,4,1,
05694161,980000,231000,5,1,
05694162,900000,231000,1,1,
05694162,900000,231000,2,1,
05694162,900000,231000,3,1,
05694162,900000,231000,4,1,
05694162,900000,231000,5,1,
05694162,980000,231000,1,1,
05694162,980000,231000,2,1,
05694162,980000,231000,3,1,
05694162,980000,231000,4,1,
05694162,980000,231000,5,1,
05694221,800940,17651,1,1,T
05694221,800940,17651,2,1,T
05694221,800940,17651,3,1,T
05694221,800940,17651,4,1,T
05694221,800940,17651,5,1,T
05694221,900000,135000,1,1,
05694221,900000,135000,2,1,
05694221,900000,135000,3,1,
05694221,900000,135000,4,1,
05694221,900000,135000,5,1,
05694221,900160,299167,1,1,T
05694221,900160,299167,2,1,T
05694221,900160,299167,3,1,T
05694221,900160,299167,4,1,T
05694221,900160,299167,5,1,T
05694221,980000,434167,1,1,T
05694221,980000,434167,2,1,T
05694221,980000,434167,3,1,T
05694221,980000,434167,4,1,T
05694221,980000,434167,5,1,T
05694222,800940,17651,1,1,T
05694222,800940,17651,2,1,T
05694222,800940,17651,3,1,T
05694222,800940,17651,4,1,T
05694222,800940,17651,5,1,T
05694222,900000,135000,1,1,
05694222,900000,135000,2,1,
05694222,900000,135000,3,1,
05694222,900000,135000,4,1,
05694222,900000,135000,5,1,
05694222,900160,85615,1,1,
05694222,900160,52991,2,1,
05694222,900160,272737,3,1,
05694222,900160,67752,4,1,
05694222,900160,134996,5,1,
05694222,980000,220615,1,1,
05694222,980000,187991,2,1,
05694222,980000,407737,3,1,
05694222,980000,202752,4,1,
05694222,980000,269996,5,1,
05694241,900030,23992,1,1,
05694241,900030,23992,2,1,
05694241,900030,23992,3,1,
05694241,900030,23992,4,1,
05694241,900030,23992,5,1,
05694241,900180,5000,1,1,
05694241,900180,5000,2,1,
05694241,900180,5000,3,1,
05694241,900180,5000,4,1,
05694241,900180,5000,5,1,
05694241,980000,28992,1,1,
05694241,980000,28992,2,1,
05694241,980000,28992,3,1,
05694241,980000,28992,4,1,
05694241,980000,28992,5,1,
05694242,900030,23992,1,1,
05694242,900030,23992,2,1,
05694242,900030,23992,3,1,
05694242,900030,23992,4,1,
05694242,900030,23992,5,1,
05694242,900180,5000,1,1,
05694242,900180,5000,2,1,
05694242,900180,5000,3,1,
05694242,900180,5000,4,1,
05694242,900180,5000,5,1,
05694242,980000,28992,1,1,
05694242,980000,28992,2,1,
05694242,980000,28992,3,1,
05694242,980000,28992,4,1,
05694242,980000,28992,5,1,
05694261,900000,97605,1,1,
05694261,900000,115562,2,1,
05694261,900000,102576,3,1,
05694261,900000,118412,4,1,
05694261,900000,98134,5,1,
05694261,980000,97605,1,1,
05694261,980000,115562,2,1,
05694261,980000,102576,3,1,
05694261,980000,118412,4,1,
05694261,980000,98134,5,1,
05694262,900000,96751,1,1,
05694262,900000,90037,2,1,
05694262,900000,90634,3,1,
05694262,900000,116831,4,1,
05694262,900000,116020,5,1,
05694262,980000,96751,1,1,
05694262,980000,90037,2,1,
05694262,980000,90634,3,1,
05694262,980000,116831,4,1,
05694262,980000,116020,5,1,
05694331,800940,2984,1,1,
05694331,800940,2984,2,1,
05694331,800940,2984,3,1,
05694331,800940,2984,4,1,
05694331,800940,2984,5,1,
05694331,900000,67000,1,1,
05694331,900000,67000,2,1,
05694331,900000,67000,3,1,
05694331,900000,67000,4,1,
05694331,900000,67000,5,1,
05694331,900030,14816,1,1,
05694331,900030,14816,2,1,
05694331,900030,14816,3,1,
05694331,900030,14816,4,1,
05694331,900030,14816,5,1,
05694331,900160,13000,1,1,
05694331,900160,13000,2,1,
05694331,900160,13000,3,1,
05694331,900160,13000,4,1,
05694331,900160,13000,5,1,
05694331,900200,300,1,1,
05694331,900200,300,2,1,
05694331,900200,300,3,1,
05694331,900200,300,4,1,
05694331,900200,300,5,1,
05694331,980000,95116,1,1,
05694331,980000,95116,2,1,
05694331,980000,95116,3,1,
05694331,980000,95116,4,1,
05694331,980000,95116,5,1,
05694332,800940,2984,1,1,
05694332,800940,2984,2,1,
05694332,800940,2984,3,1,
05694332,800940,2984,4,1,
05694332,800940,2984,5,1,
05694332,900000,67000,1,1,
05694332,900000,67000,2,1,
05694332,900000,67000,3,1,
05694332,900000,67000,4,1,
05694332,900000,67000,5,1,
05694332,900030,14816,1,1,
05694332,900030,14816,2,1,
05694332,900030,14816,3,1,
05694332,900030,14816,4,1,
05694332,900030,14816,5,1,
05694332,900160,13000,1,1,
05694332,900160,13000,2,1,
05694332,900160,13000,3,1,
05694332,900160,13000,4,1,
05694332,900160,13000,5,1,
05694332,900200,300,1,1,
05694332,900200,300,2,1,
05694332,900200,300,3,1,
05694332,900200,300,4,1,
05694332,900200,300,5,1,
05694332,980000,95116,1,1,
05694332,980000,95116,2,1,
05694332,980000,95116,3,1,
05694332,980000,95116,4,1,
05694332,980000,95116,5,1,
05694391,900000,262000,1,1,
05694391,900000,262000,2,1,
05694391,900000,262000,3,1,
05694391,900000,262000,4,1,
05694391,900000,262000,5,1,
05694391,980000,262000,1,1,
05694391,980000,262000,2,1,
05694391,980000,262000,3,1,
05694391,980000,262000,4,1,
05694391,980000,262000,5,1,
05694392,900000,262000,1,1,
05694392,900000,262000,2,1,
05694392,900000,262000,3,1,
05694392,900000,262000,4,1,
05694392,900000,262000,5,1,
05694392,980000,262000,1,1,
05694392,980000,262000,2,1,
05694392,980000,262000,3,1,
05694392,980000,262000,4,1,
05694392,980000,262000,5,1,
05694411,900000,214000,1,1,
05694411,900000,214000,2,1,
05694411,900000,214000,3,1,
05694411,900000,214000,4,1,
05694411,900000,214000,5,1,
05694411,980000,214000,1,1,
05694411,980000,214000,2,1,
05694411,980000,214000,3,1,
05694411,980000,214000,4,1,
05694411,980000,214000,5,1,
05694412,900000,214000,1,1,
05694412,900000,214000,2,1,
05694412,900000,214000,3,1,
05694412,900000,214000,4,1,
05694412,900000,214000,5,1,
05694412,980000,214000,1,1,
05694412,980000,214000,2,1,
05694412,980000,214000,3,1,
05694412,980000,214000,4,1,
05694412,980000,214000,5,1,
05694421,900000,144798,1,1,
05694421,900000,155716,2,1,
05694421,900000,145916,3,1,
05694421,900000,152723,4,1,
05694421,900000,148260,5,1,
05694421,980000,144798,1,1,
05694421,980000,155716,2,1,
05694421,980000,145916,3,1,
05694421,980000,152723,4,1,
05694421,980000,148260,5,1,
05694422,900000,159618,1,1,
05694422,900000,153621,2,1,
05694422,900000,159902,3,1,
05694422,900000,143246,4,1,
05694422,900000,159621,5,1,
05694422,980000,159618,1,1,
05694422,980000,153621,2,1,
05694422,980000,159902,3,1,
05694422,980000,143246,4,1,
05694422,980000,159621,5,1,
05694471,900030,42592,1,1,
05694471,900030,42592,2,1,
05694471,900030,42592,3,1,
05694471,900030,42592,4,1,
05694471,900030,42592,5,1,
05694471,900140,21000,1,1,
05694471,900140,21000,2,1,
05694471,900140,21000,3,1,
05694471,900140,21000,4,1,
05694471,900140,21000,5,1,
05694471,900190,1050,1,1,
05694471,900190,1050,2,1,
05694471,900190,1050,3,1,
05694471,900190,1050,4,1,
05694471,900190,1050,5,1,
05694471,900210,112221,1,1,T
05694471,900210,112221,2,1,T
05694471,900210,112221,3,1,T
05694471,900210,112221,4,1,T
05694471,900210,112221,5,1,T
05694471,980000,176863,1,1,T
05694471,980000,176863,2,1,T
05694471,980000,176863,3,1,T
05694471,980000,176863,4,1,T
05694471,980000,176863,5,1,T
05694472,900030,42592,1,1,
05694472,900030,42592,2,1,
05694472,900030,42592,3,1,
05694472,900030,42592,4,1,
05694472,900030,42592,5,1,
05694472,900140,21000,1,1,
05694472,900140,21000,2,1,
05694472,900140,21000,3,1,
05694472,900140,21000,4,1,
05694472,900140,21000,5,1,
05694472,900190,1050,1,1,
05694472,900190,1050,2,1,
05694472,900190,1050,3,1,
05694472,900190,1050,4,1,
05694472,900190,1050,5,1,
05694472,900210,112221,1,1,T
05694472,900210,112221,2,1,T
05694472,900210,112221,3,1,T
05694472,900210,112221,4,1,T
05694472,900210,112221,5,1,T
05694472,980000,176863,1,1,T
05694472,980000,176863,2,1,T
05694472,980000,176863,3,1,T
05694472,980000,176863,4,1,T
05694472,980000,176863,5,1,T
05694481,900000,6821,1,1,
05694481,900000,54471,2,1,
05694481,900000,115269,3,1,
05694481,900000,59372,4,1,
05694481,900000,77891,5,1,
05694481,980000,6821,1,1,
05694481,980000,54471,2,1,
05694481,980000,115269,3,1,
05694481,980000,59372,4,1,
05694481,980000,77891,5,1,
05694482,900000,62874,1,1,
05694482,900000,108277,2,1,
05694482,900000,121048,3,1,
05694482,900000,83832,4,1,
05694482,900000,107272,5,1,
05694482,980000,62874,1,1,
05694482,980000,108277,2,1,
05694482,980000,121048,3,1,
05694482,980000,83832,4,1,
05694482,980000,107272,5,1,
05694551,900000,90000,1,1,
05694551,900000,90000,2,1,
05694551,900000,90000,3,1,
05694551,900000,90000,4,1,
05694551,900000,90000,5,1,
05694551,980000,90000,1,1,
05694551,980000,90000,2,1,
05694551,980000,90000,3,1,
