NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05746411,980310,100,,1
05746411,980330,100,,1
05746412,800932,300,,1
05746412,900000,133000,,1
05746412,980000,133000,,1
05746412,980010,2,,1
05746412,980020,27,,1
05746412,980030,2,,1
05746412,980040,3,,1
05746412,980090,100,,1
05746412,980210,100,,1
05746412,980230,100,,1
05746412,980281,100,,1
05746412,980285,100,,1
05746412,980310,100,,1
05746412,980330,100,,1
05746441,900030,26945,,1
05746441,900170,97463,T,1
05746441,900180,28771,,1
05746441,900190,8554,,1
05746441,980000,161733,T,1
05746441,980010,1,,1
05746441,980020,70,,1
05746441,980060,1,,1
05746441,980090,100,,1
05746441,980210,100,,1
05746441,980240,100,,1
05746441,980281,100,,1
05746441,980286,100,,1
05746441,980310,100,,1
05746442,900170,35113,,1
05746442,900180,30871,,1
05746442,980000,65984,,1
05746442,980010,1,,1
05746442,980020,70,,1
05746442,980060,1,,1
05746442,980090,100,,1
05746442,980210,100,,1
05746442,980240,100,,1
05746442,980281,100,,1
05746442,980286,100,,1
05746442,980310,100,,1
05746451,800932,2600,,1
05746451,900000,47100,,1
05746451,980000,47100,,1
05746451,980010,3,,1
05746451,980020,47,,1
05746451,980030,2,,1
05746451,980040,3,,1
05746451,980050,1,,1
05746451,980090,100,,1
05746451,980220,100,,1
05746451,980230,100,,1
05746451,980281,100,,1
05746451,980286,100,,1
05746451,980310,100,,1
05746451,980330,100,,1
05746452,800932,2600,,1
05746452,900000,47100,,1
05746452,980000,47100,,1
05746452,980010,3,,1
05746452,980020,47,,1
05746452,980030,2,,1
05746452,980040,3,,1
05746452,980050,1,,1
05746452,980090,100,,1
05746452,980220,100,,1
05746452,980230,100,,1
05746452,980281,100,,1
05746452,980286,100,,1
05746452,980310,100,,1
05746452,980330,100,,1
05746481,800910,5000,,1
05746481,800932,81866,T,1
05746481,900000,230000,,1
05746481,900180,2343,,1
05746481,980000,232343,,1
05746481,980010,4,,1
05746481,980020,34,,1
05746481,980030,2,,1
05746481,980040,2,,1
05746481,980050,2,,1
05746481,980090,100,,1
05746481,980220,100,,1
05746481,980230,100,,1
05746481,980281,100,,1
05746481,980286,100,,1
05746481,980310,100,,1
05746481,980330,100,,1
05746482,800910,5000,,1
05746482,800932,81866,T,1
05746482,900000,230000,,1
05746482,900180,2415,,1
05746482,980000,232415,,1
05746482,980010,4,,1
05746482,980020,34,,1
05746482,980030,2,,1
05746482,980040,2,,1
05746482,980050,2,,1
05746482,980090,100,,1
05746482,980220,100,,1
05746482,980230,100,,1
05746482,980281,100,,1
05746482,980286,100,,1
05746482,980310,100,,1
05746482,980330,100,,1
05746491,900000,37000,,1
05746491,900120,5900,,1
05746491,900180,1000,,1
05746491,900210,800,,1
05746491,980000,44700,,1
05746491,980010,6,,1
05746491,980020,37,,1
05746491,980030,1,,1
05746491,980040,2,,1
05746491,980050,5,,1
05746491,980090,100,,1
05746491,980220,100,,1
05746491,980230,100,,1
05746491,980281,100,,1
05746491,980286,100,,1
05746491,980310,100,,1
05746491,980330,100,,1
05746492,900000,37000,,1
05746492,900120,5900,,1
05746492,900180,1000,,1
05746492,900210,800,,1
05746492,980000,44700,,1
05746492,980010,6,,1
05746492,980020,37,,1
05746492,980030,1,,1
05746492,980040,2,,1
05746492,980050,5,,1
05746492,980090,100,,1
05746492,980220,100,,1
05746492,980230,100,,1
05746492,980281,100,,1
05746492,980286,100,,1
05746492,980310,100,,1
05746492,980330,100,,1
05746521,800932,4050,,1
05746521,900000,81000,,1
05746521,900220,1200,,1
05746521,980000,81000,,1
05746521,980010,2,,1
05746521,980020,63,,1
05746521,980030,2,,1
05746521,980040,2,,1
05746521,980210,100,,1
05746521,980260,100,,1
05746521,980281,100,,1
05746521,980286,100,,1
05746521,980300,100,,1
05746521,980330,100,,1
05746522,800932,4050,,1
05746522,900000,81000,,1
05746522,900220,1200,,1
05746522,980000,81000,,1
05746522,980010,2,,1
05746522,980020,63,,1
05746522,980030,2,,1
05746522,980040,2,,1
05746522,980210,100,,1
05746522,980260,100,,1
05746522,980281,100,,1
05746522,980286,100,,1
05746522,980300,100,,1
05746522,980330,100,,1
05746541,900030,11696,,1
05746541,900090,1200,,1
05746541,900150,1800,,1
05746541,980000,14696,,1
05746541,980010,1,,1
05746541,980020,42,,1
05746541,980220,100,,1
05746541,980260,100,,1
05746541,980282,100,,1
05746541,980286,100,,1
05746541,980300,100,,1
05746542,900030,11696,,1
05746542,900090,1200,,1
05746542,900150,1800,,1
05746542,980000,14696,,1
05746542,980010,1,,1
05746542,980020,26,,1
05746542,980220,100,,1
05746542,980260,100,,1
05746542,980282,100,,1
05746542,980286,100,,1
05746542,980310,100,,1
05746551,900000,72000,,1
05746551,980000,72000,,1
05746551,980010,5,,1
05746551,980020,39,,1
05746551,980030,2,,1
05746551,980040,3,,1
05746551,980050,2,,1
05746551,980210,100,,1
05746551,980260,100,,1
05746551,980281,100,,1
05746551,980285,100,,1
05746551,980290,100,,1
05746551,980330,100,,1
05746552,900000,72000,,1
05746552,980000,72000,,1
05746552,980010,5,,1
05746552,980020,39,,1
05746552,980030,2,,1
05746552,980040,3,,1
05746552,980050,2,,1
05746552,980210,100,,1
05746552,980260,100,,1
05746552,980281,100,,1
05746552,980285,100,,1
05746552,980290,100,,1
05746552,980330,100,,1
05746591,900030,20840,,1
05746591,900170,613,,1
05746591,980000,21453,,1
05746591,980010,1,,1
05746591,980020,88,T,1
05746591,980060,1,,1
05746591,980220,100,,1
05746591,980260,100,,1
05746591,980281,100,,1
05746591,980286,100,,1
05746591,980310,100,,1
05746592,900030,20840,,1
05746592,900170,613,,1
05746592,980000,21453,,1
05746592,980010,1,,1
05746592,980020,88,T,1
05746592,980060,1,,1
05746592,980220,100,,1
05746592,980260,100,,1
05746592,980281,100,,1
05746592,980286,100,,1
05746592,980310,100,,1
05746601,900000,52230,,1
05746601,980000,52230,,1
05746601,980010,1,,1
05746601,980020,29,,1
05746601,980030,1,,1
05746601,980040,1,,1
05746601,980090,100,,1
05746601,980220,100,,1
05746601,980230,100,,1
05746601,980270,100,,1
05746601,980286,100,,1
05746601,980310,100,,1
05746601,980330,100,,1
05746602,900000,43526,,1
05746602,980000,43526,,1
05746602,980010,1,,1
05746602,980020,53,,1
05746602,980030,1,,1
05746602,980040,1,,1
05746602,980090,100,,1
05746602,980220,100,,1
05746602,980230,100,,1
05746602,980270,100,,1
05746602,980286,100,,1
05746602,980310,100,,1
05746602,980330,100,,1
05746621,900000,55000,,1
05746621,900030,25200,,1
05746621,900180,5,,1
05746621,980000,80205,,1
05746621,980010,1,,1
05746621,980020,70,,1
05746621,980030,1,,1
05746621,980040,1,,1
05746621,980060,1,,1
05746621,980220,100,,1
05746621,980260,100,,1
05746621,980270,100,,1
05746621,980285,100,,1
05746621,980310,100,,1
05746621,980330,100,,1
05746622,900000,55000,,1
05746622,900030,25200,,1
05746622,900180,5,,1
05746622,980000,80205,,1
05746622,980010,1,,1
05746622,980020,70,,1
05746622,980030,1,,1
05746622,980040,1,,1
05746622,980060,1,,1
05746622,980220,100,,1
05746622,980260,100,,1
05746622,980270,100,,1
05746622,980285,100,,1
05746622,980310,100,,1
05746622,980330,100,,1
05746631,900000,20000,,1
05746631,900160,45000,,1
05746631,980000,65000,,1
05746631,980010,4,,1
05746631,980020,27,,1
05746631,980030,2,,1
05746631,980040,2,,1
05746631,980050,2,,1
05746631,980220,100,,1
05746631,980260,100,,1
05746631,980281,100,,1
05746631,980285,100,,1
05746631,980300,100,,1
05746631,980330,100,,1
05746632,900000,20000,,1
05746632,900160,45000,,1
05746632,980000,65000,,1
05746632,980010,4,,1
05746632,980020,27,,1
05746632,980030,2,,1
05746632,980040,2,,1
05746632,980050,2,,1
05746632,980220,100,,1
05746632,980260,100,,1
05746632,980281,100,,1
05746632,980285,100,,1
05746632,980300,100,,1
05746632,980330,100,,1
05746651,900000,150943,,1
05746651,980000,150943,,1
05746651,980010,3,,1
05746651,980020,56,,1
05746651,980030,3,,1
05746651,980040,3,,1
05746651,980090,100,,1
05746651,980210,100,,1
05746651,980230,100,,1
05746651,980281,100,,1
05746651,980286,100,,1
05746651,980300,100,,1
05746651,980330,100,,1
05746652,900000,152363,,1
05746652,980000,152363,,1
05746652,980010,3,,1
05746652,980020,56,,1
05746652,980030,3,,1
05746652,980040,3,,1
05746652,980090,100,,1
05746652,980210,100,,1
05746652,980230,100,,1
05746652,980281,100,,1
05746652,980286,100,,1
05746652,980300,100,,1
05746652,980330,100,,1
05746731,900030,22496,,1
05746731,980000,22496,,1
05746731,980010,1,,1
05746731,980020,80,,1
05746731,980040,1,,1
05746731,980060,1,,1
05746731,980090,100,,1
05746731,980210,100,,1
05746731,980240,100,,1
05746731,980281,100,,1
05746731,980286,100,,1
05746731,980310,100,,1
05746731,980330,100,,1
05746732,900030,22496,,1
05746732,980000,22496,,1
05746732,980010,1,,1
05746732,980020,80,,1
05746732,980040,1,,1
05746732,980060,1,,1
05746732,980090,100,,1
05746732,980210,100,,1
05746732,980240,100,,1
05746732,980281,100,,1
05746732,980286,100,,1
05746732,980310,100,,1
05746732,980330,100,,1
05746741,800940,17651,T,1
05746741,900000,469858,T,1
05746741,900160,28727,,1
05746741,980000,498586,T,1
05746741,980010,2,,1
05746741,980020,52,,1
05746741,980030,2,,1
05746741,980040,2,,1
05746741,980090,100,,1
05746741,980210,100,,1
05746741,980230,100,,1
05746741,980281,100,,1
05746741,980286,100,,1
05746741,980310,100,,1
05746741,980330,100,,1
05746742,800940,17651,T,1
05746742,900000,176934,,1
05746742,900160,51170,,1
05746742,980000,228104,,1
05746742,980010,2,,1
05746742,980020,52,,1
05746742,980030,2,,1
05746742,980040,2,,1
05746742,980090,100,,1
05746742,980210,100,,1
05746742,980230,100,,1
05746742,980281,100,,1
05746742,980286,100,,1
05746742,980310,100,,1
05746742,980330,100,,1
05746771,800910,8400,,1
05746771,900000,105000,,1
05746771,900030,24352,,1
05746771,900140,2500,,1
05746771,900170,37200,,1
05746771,900180,2624,,1
05746771,980000,171676,,1
05746771,980010,2,,1
05746771,980020,79,,1
05746771,980030,1,,1
05746771,980040,3,,1
05746771,980060,2,,1
05746771,980090,100,,1
05746771,980210,100,,1
05746771,980230,100,,1
05746771,980281,100,,1
05746771,980286,100,,1
05746771,980310,100,,1
05746771,980330,100,,1
05746772,800910,8400,,1
05746772,900000,105000,,1
05746772,900030,24352,,1
05746772,900140,2500,,1
05746772,900170,37200,,1
05746772,900180,2624,,1
05746772,980000,171676,,1
05746772,980010,2,,1
05746772,980020,79,,1
05746772,980030,1,,1
05746772,980040,3,,1
05746772,980060,2,,1
05746772,980090,100,,1
05746772,980210,100,,1
05746772,980230,100,,1
05746772,980281,100,,1
05746772,980286,100,,1
05746772,980310,100,,1
05746772,980330,100,,1
05746781,800932,6000,,1
05746781,900000,144000,,1
05746781,900180,100,,1
05746781,980000,144100,,1
05746781,980010,1,,1
05746781,980020,26,,1
05746781,980030,1,,1
05746781,980040,1,,1
05746781,980210,100,,1
05746781,980260,100,,1
05746781,980282,100,,1
05746781,980286,100,,1
05746781,980310,100,,1
05746781,980330,100,,1
05746782,800932,6000,,1
05746782,900000,144000,,1
05746782,900180,100,,1
05746782,980000,144100,,1
05746782,980010,1,,1
05746782,980020,26,,1
05746782,980030,1,,1
05746782,980040,1,,1
05746782,980210,100,,1
05746782,980260,100,,1
05746782,980282,100,,1
05746782,980286,100,,1
05746782,980310,100,,1
05746782,980330,100,,1
05746801,800940,8720,,1
05746801,900000,148795,,1
05746801,900160,18600,,1
05746801,900190,3600,,1
05746801,980000,170995,,1
05746801,980010,4,,1
05746801,980020,57,,1
05746801,980030,4,,1
05746801,980040,4,,1
05746801,980090,100,,1
05746801,980210,100,,1
05746801,980230,100,,1
05746801,980281,100,,1
05746801,980286,100,,1
05746801,980310,100,,1
05746801,980330,100,,1
05746802,800940,8752,,1
05746802,900000,149208,,1
05746802,900160,18600,,1
05746802,900190,3600,,1
05746802,980000,171408,,1
05746802,980010,4,,1
05746802,980020,57,,1
05746802,980030,4,,1
05746802,980040,4,,1
05746802,980090,100,,1
05746802,980210,100,,1
05746802,980230,100,,1
05746802,980281,100,,1
05746802,980286,100,,1
05746802,980310,100,,1
05746802,980330,100,,1
05746841,900030,14400,,1
05746841,900150,1176,,1
05746841,900170,1200,,1
05746841,980000,16776,,1
05746841,980010,1,,1
05746841,980020,66,,1
05746841,980040,1,,1
05746841,980060,1,,1
05746841,980220,100,,1
05746841,980260,100,,1
05746841,980270,100,,1
05746841,980286,100,,1
05746841,980310,100,,1
05746841,980330,100,,1
05746842,900030,14400,,1
05746842,900150,1176,,1
05746842,900170,1200,,1
05746842,980000,16776,,1
05746842,980010,1,,1
05746842,980020,66,,1
05746842,980040,1,,1
05746842,980060,1,,1
05746842,980220,100,,1
05746842,980260,100,,1
05746842,980270,100,,1
05746842,980286,100,,1
05746842,980310,100,,1
05746842,980330,100,,1
05746931,800910,520,,1
05746931,800932,750,,1
05746931,900000,160000,,1
05746931,980000,160000,,1
05746931,980010,1,,1
05746931,980020,54,,1
05746931,980030,1,,1
05746931,980040,1,,1
05746931,980090,100,,1
05746931,980220,100,,1
05746931,980230,100,,1
05746931,980270,100,,1
05746931,980286,100,,1
05746931,980310,100,,1
05746931,980330,100,,1
05746932,800910,520,,1
05746932,800932,750,,1
05746932,900000,160000,,1
05746932,980000,160000,,1
05746932,980010,1,,1
05746932,980020,54,,1
05746932,980030,1,,1
05746932,980040,1,,1
05746932,980090,100,,1
05746932,980220,100,,1
05746932,980230,100,,1
05746932,980270,100,,1
05746932,980286,100,,1
05746932,980310,100,,1
05746932,980330,100,,1
05746941,800932,19800,,1
05746941,900000,138086,,1
05746941,980000,138086,,1
05746941,980010,2,,1
05746941,980020,40,,1
05746941,980030,2,,1
05746941,980040,2,,1
05746941,980090,100,,1
05746941,980210,100,,1
05746941,980230,100,,1
05746941,980281,100,,1
05746941,980286,100,,1
05746941,980310,100,,1
05746941,980330,100,,1
05746942,800932,19800,,1
05746942,900000,131501,,1
05746942,980000,131501,,1
05746942,980010,2,,1
05746942,980020,40,,1
05746942,980030,2,,1
05746942,980040,2,,1
05746942,980090,100,,1
05746942,980210,100,,1
05746942,980230,100,,1
05746942,980281,100,,1
05746942,980286,100,,1
05746942,980310,100,,1
05746942,980330,100,,1
05746951,900000,109403,,1
05746951,980000,109403,,1
05746951,980010,4,,1
05746951,980020,29,,1
05746951,980030,2,,1
05746951,980040,2,,1
05746951,980050,2,,1
05746951,980210,100,,1
05746951,980260,100,,1
05746951,980270,100,,1
05746951,980286,100,,1
05746951,980300,100,,1
05746951,980330,100,,1
05746952,900000,109938,,1
05746952,980000,109938,,1
05746952,980010,4,,1
05746952,980020,29,,1
05746952,980030,2,,1
05746952,980040,2,,1
05746952,980050,2,,1
05746952,980210,100,,1
05746952,980260,100,,1
05746952,980270,100,,1
05746952,980286,100,,1
05746952,980300,100,,1
05746952,980330,100,,1
05746991,900000,99182,,1
05746991,900140,5248,,1
05746991,900170,25000,,1
05746991,900210,25000,,1
05746991,980000,154430,,1
05746991,980010,4,,1
05746991,980020,38,,1
05746991,980030,2,,1
05746991,980040,2,,1
05746991,980050,2,,1
05746991,980090,100,,1
05746991,980210,100,,1
05746991,980230,100,,1
05746991,980281,100,,1
05746991,980286,100,,1
05746991,980310,100,,1
05746991,980330,100,,1
05746992,900000,101321,,1
05746992,900140,5248,,1
05746992,900170,25000,,1
05746992,900210,25000,,1
05746992,980000,156569,,1
05746992,980010,4,,1
05746992,980020,38,,1
05746992,980030,2,,1
05746992,980040,2,,1
05746992,980050,2,,1
05746992,980090,100,,1
05746992,980210,100,,1
05746992,980230,100,,1
05746992,980283,100,,1
05746992,980286,100,,1
05746992,980310,100,,1
05746992,980330,100,,1
05747001,900030,17696,,1
05747001,980000,17696,,1
05747001,980010,1,,1
05747001,980020,66,,1
05747001,980040,2,,1
05747001,980060,1,,1
05747001,980210,100,,1
05747001,980260,100,,1
05747001,980281,100,,1
05747001,980285,100,,1
05747001,980300,100,,1
05747001,980330,100,,1
05747002,900030,17696,,1
05747002,980000,17696,,1
05747002,980010,1,,1
05747002,980020,66,,1
05747002,980040,2,,1
05747002,980060,1,,1
05747002,980210,100,,1
05747002,980260,100,,1
05747002,980281,100,,1
05747002,980285,100,,1
05747002,980300,100,,1
05747002,980330,100,,1
05747031,900030,22796,,1
05747031,980000,22796,,1
05747031,980010,1,,1
05747031,980020,68,,1
05747031,980040,1,,1
05747031,980060,1,,1
05747031,980090,100,,1
05747031,980210,100,,1
05747031,980240,100,,1
05747031,980281,100,,1
05747031,980286,100,,1
05747031,980300,100,,1
05747031,980330,100,,1
05747032,900030,22796,,1
05747032,980000,22796,,1
05747032,980010,1,,1
05747032,980020,68,,1
05747032,980040,1,,1
05747032,980060,1,,1
05747032,980090,100,,1
05747032,980210,100,,1
05747032,980240,100,,1
05747032,980281,100,,1
05747032,980286,100,,1
05747032,980300,100,,1
05747032,980330,100,,1
05747041,900030,6656,,1
05747041,900170,25500,,1
05747041,980000,32156,,1
05747041,980010,1,,1
05747041,980020,69,,1
05747041,980040,1,,1
05747041,980060,1,,1
05747041,980090,100,,1
05747041,980220,100,,1
05747041,980240,100,,1
05747041,980281,100,,1
05747041,980285,100,,1
05747041,980310,100,,1
05747041,980330,100,,1
05747042,900030,6656,,1
05747042,900170,25500,,1
05747042,980000,32156,,1
05747042,980010,1,,1
05747042,980020,69,,1
05747042,980040,1,,1
05747042,980060,1,,1
05747042,980090,100,,1
05747042,980220,100,,1
05747042,980240,100,,1
05747042,980281,100,,1
05747042,980285,100,,1
05747042,980310,100,,1
05747042,980330,100,,1
05747061,900000,40000,,1
05747061,980000,40000,,1
05747061,980010,1,,1
05747061,980020,35,,1
05747061,980030,1,,1
05747061,980040,1,,1
05747061,980220,100,,1
05747061,980260,100,,1
05747061,980270,100,,1
05747061,980286,100,,1
05747061,980310,100,,1
05747061,980330,100,,1
05747062,900000,40000,,1
05747062,980000,40000,,1
05747062,980010,1,,1
05747062,980020,35,,1
05747062,980030,1,,1
05747062,980040,1,,1
05747062,980220,100,,1
05747062,980260,100,,1
05747062,980270,100,,1
05747062,980286,100,,1
05747062,980310,100,,1
05747062,980330,100,,1
05747081,900000,33380,,1
05747081,980000,33380,,1
05747081,980010,1,,1
05747081,980020,49,,1
05747081,980030,1,,1
05747081,980090,100,,1
05747081,980210,100,,1
05747081,980250,100,,1
05747081,980281,100,,1
05747081,980286,100,,1
05747081,980310,100,,1
05747082,900000,53991,,1
05747082,980000,53991,,1
05747082,980010,1,,1
05747082,980020,49,,1
05747082,980030,1,,1
05747082,980090,100,,1
05747082,980210,100,,1
05747082,980250,100,,1
05747082,980281,100,,1
05747082,980286,100,,1
05747082,980310,100,,1
05747091,900000,55000,,1
05747091,900180,5000,,1
05747091,980000,60000,,1
05747091,980010,3,,1
05747091,980020,28,,1
05747091,980030,2,,1
05747091,980040,1,,1
05747091,980050,1,,1
05747091,980090,100,,1
05747091,980220,100,,1
05747091,980230,100,,1
05747091,980281,100,,1
05747091,980286,100,,1
05747091,980310,100,,1
05747091,980330,100,,1
05747092,900000,55000,,1
05747092,900180,5000,,1
05747092,980000,60000,,1
05747092,980010,3,,1
05747092,980020,28,,1
05747092,980030,2,,1
05747092,980040,1,,1
05747092,980050,1,,1
05747092,980090,100,,1
05747092,980220,100,,1
05747092,980230,100,,1
05747092,980281,100,,1
05747092,980286,100,,1
05747092,980310,100,,1
05747092,980330,100,,1
05747101,900160,173514,T,1
05747101,980000,173514,T,1
05747101,980010,3,,1
05747101,980020,55,,1
05747101,980030,2,,1
05747101,980040,2,,1
05747101,980050,1,,1
05747101,980090,100,,1
05747101,980220,100,,1
05747101,980230,100,,1
05747101,980282,100,,1
05747101,980286,100,,1
05747101,980310,100,,1
05747101,980330,100,,1
05747102,900160,66528,,1
05747102,980000,66528,,1
05747102,980010,3,,1
05747102,980020,55,,1
05747102,980030,2,,1
05747102,980040,2,,1
05747102,980050,1,,1
05747102,980090,100,,1
05747102,980220,100,,1
05747102,980230,100,,1
05747102,980282,100,,1
05747102,980286,100,,1
05747102,980310,100,,1
05747102,980330,100,,1
05747121,900000,101000,,1
05747121,980000,101000,,1
05747121,980010,2,,1
05747121,980020,53,,1
05747121,980030,2,,1
05747121,980040,3,,1
05747121,980210,100,,1
05747121,980260,100,,1
05747121,980281,100,,1
05747121,980286,100,,1
05747121,980300,100,,1
05747121,980330,100,,1
05747122,900000,101000,,1
05747122,980000,101000,,1
05747122,980010,2,,1
05747122,980020,53,,1
05747122,980030,2,,1
05747122,980040,3,,1
05747122,980210,100,,1
05747122,980260,100,,1
05747122,980281,100,,1
05747122,980286,100,,1
05747122,980300,100,,1
05747122,980330,100,,1
05747301,900000,84000,,1
05747301,900170,97463,T,1
05747301,900180,149,,1
05747301,980000,181612,T,1
05747301,980010,2,,1
05747301,980020,53,,1
05747301,980030,1,,1
05747301,980040,2,,1
05747301,980090,100,,1
05747301,980210,100,,1
05747301,980230,100,,1
05747301,980283,100,,1
05747301,980286,100,,1
05747301,980300,100,,1
05747301,980330,100,,1
05747302,900000,84000,,1
05747302,900170,97463,T,1
05747302,900180,170,,1
05747302,980000,181634,T,1
05747302,980010,2,,1
05747302,980020,53,,1
05747302,980030,1,,1
05747302,980040,2,,1
05747302,980090,100,,1
05747302,980210,100,,1
05747302,980230,100,,1
05747302,980283,100,,1
05747302,980286,100,,1
05747302,980300,100,,1
05747302,980330,100,,1
05747321,900000,20000,,1
05747321,980000,20000,,1
05747321,980010,2,,1
05747321,980020,44,,1
05747321,980030,1,,1
05747321,980040,1,,1
05747321,980060,1,,1
05747321,980220,100,,1
05747321,980260,100,,1
05747321,980270,100,,1
05747321,980286,100,,1
05747321,980300,100,,1
05747321,980330,100,,1
05747322,900000,20000,,1
05747322,980000,20000,,1
05747322,980010,2,,1
05747322,980020,44,,1
05747322,980030,1,,1
05747322,980040,1,,1
05747322,980060,1,,1
05747322,980220,100,,1
05747322,980260,100,,1
05747322,980270,100,,1
05747322,980286,100,,1
05747322,980300,100,,1
05747322,980330,100,,1
05747341,800940,8571,,1
05747341,900000,33789,,1
05747341,900030,45628,,1
05747341,900160,39126,,1
05747341,980000,118543,,1
05747341,980010,2,,1
05747341,980020,50,,1
05747341,980030,1,,1
05747341,980040,1,,1
05747341,980060,1,,1
05747341,980090,100,,1
05747341,980220,100,,1
05747341,980240,100,,1
05747341,980282,100,,1
05747341,980286,100,,1
05747341,980310,100,,1
05747341,980330,100,,1
05747342,800940,17651,T,1
05747342,900000,33202,,1
05747342,900030,45628,,1
05747342,900160,57037,,1
05747342,980000,135867,,1
05747342,980010,2,,1
05747342,980020,50,,1
05747342,980030,1,,1
05747342,980040,1,,1
05747342,980060,1,,1
05747342,980090,100,,1
05747342,980220,100,,1
05747342,980240,100,,1
05747342,980282,100,,1
05747342,980286,100,,1
05747342,980310,100,,1
05747342,980330,100,,1
05747381,800932,2312,,1
05747381,900000,45941,,1
05747381,900150,8508,,1
05747381,980000,54449,,1
05747381,980010,5,,1
05747381,980020,40,,1
05747381,980030,1,,1
05747381,980040,2,,1
05747381,980050,3,,1
05747381,980210,100,,1
05747381,980260,100,,1
05747381,980270,100,,1
05747381,980286,100,,1
05747381,980310,100,,1
05747381,980330,100,,1
05747382,800932,2312,,1
05747382,900000,45941,,1
05747382,900150,8508,,1
05747382,980000,54449,,1
05747382,980010,5,,1
05747382,980020,40,,1
05747382,980030,1,,1
05747382,980040,2,,1
05747382,980050,3,,1
05747382,980210,100,,1
05747382,980260,100,,1
05747382,980270,100,,1
05747382,980286,100,,1
05747382,980310,100,,1
05747382,980330,100,,1
05747391,900000,95000,,1
05747391,980000,95000,,1
05747391,980010,2,,1
05747391,980020,57,,1
05747391,980030,2,,1
05747391,980040,3,,1
05747391,980090,100,,1
05747391,980210,100,,1
05747391,980230,100,,1
05747391,980281,100,,1
05747391,980285,100,,1
05747391,980290,100,,1
05747391,980330,100,,1
05747392,900000,95000,,1
05747392,980000,95000,,1
05747392,980010,2,,1
05747392,980020,57,,1
05747392,980030,2,,1
05747392,980040,3,,1
05747392,980090,100,,1
05747392,980210,100,,1
05747392,980230,100,,1
05747392,980281,100,,1
05747392,980285,100,,1
05747392,980290,100,,1
05747392,980330,100,,1
05747481,800932,23500,,1
05747481,900000,168000,,1
05747481,900220,2700,,1
05747481,980000,168000,,1
05747481,980010,2,,1
05747481,980020,40,,1
05747481,980030,2,,1
05747481,980040,1,,1
05747481,980090,100,,1
05747481,980210,100,,1
05747481,980230,100,,1
05747481,980281,100,,1
05747481,980286,100,,1
05747481,980310,100,,1
05747481,980330,100,,1
05747482,800932,23500,,1
05747482,900000,168000,,1
05747482,900220,2700,,1
05747482,980000,168000,,1
05747482,980010,2,,1
05747482,980020,40,,1
05747482,980030,2,,1
05747482,980040,1,,1
05747482,980090,100,,1
05747482,980210,100,,1
05747482,980230,100,,1
05747482,980281,100,,1
05747482,980286,100,,1
05747482,980310,100,,1
05747482,980330,100,,1
05747521,900030,47392,,1
05747521,900170,1500,,1
05747521,980000,48892,,1
05747521,980010,2,,1
05747521,980020,67,,1
05747521,980040,2,,1
05747521,980060,2,,1
05747521,980090,100,,1
05747521,980220,100,,1
05747521,980240,100,,1
05747521,980281,100,,1
05747521,980286,100,,1
05747521,980310,100,,1
05747521,980330,100,,1
05747522,900030,47392,,1
05747522,900170,1500,,1
05747522,980000,48892,,1
05747522,980010,2,,1
05747522,980020,67,,1
05747522,980040,2,,1
05747522,980060,2,,1
05747522,980090,100,,1
05747522,980220,100,,1
05747522,980240,100,,1
05747522,980281,100,,1
05747522,980286,100,,1
05747522,980310,100,,1
05747522,980330,100,,1
05747561,800932,11000,,1
05747561,900000,135000,,1
05747561,980000,135000,,1
05747561,980010,2,,1
05747561,980020,58,,1
05747561,980030,2,,1
05747561,980040,1,,1
05747561,980090,100,,1
05747561,980210,100,,1
05747561,980230,100,,1
05747561,980281,100,,1
05747561,980286,100,,1
05747561,980310,100,,1
05747561,980330,100,,1
05747562,800932,11000,,1
05747562,900000,135000,,1
05747562,980000,135000,,1
05747562,980010,2,,1
05747562,980020,58,,1
05747562,980030,2,,1
05747562,980040,1,,1
05747562,980090,100,,1
05747562,980210,100,,1
05747562,980230,100,,1
05747562,980281,100,,1
05747562,980286,100,,1
05747562,980310,100,,1
05747562,980330,100,,1
05747571,900000,120000,,1
05747571,980000,120000,,1
05747571,980010,4,,1
05747571,980020,54,,1
05747571,980030,2,,1
05747571,980040,2,,1
05747571,980050,2,,1
05747571,980220,100,,1
05747571,980260,100,,1
05747571,980281,100,,1
05747571,980285,100,,1
05747571,980300,100,,1
05747571,980330,100,,1
05747572,900000,120000,,1
05747572,980000,120000,,1
05747572,980010,4,,1
05747572,980020,54,,1
05747572,980030,2,,1
05747572,980040,2,,1
05747572,980050,2,,1
05747572,980220,100,,1
05747572,980260,100,,1
05747572,980281,100,,1
05747572,980285,100,,1
05747572,980300,100,,1
05747572,980330,100,,1
05747621,900030,43015,,1
05747621,900210,1430,,1
05747621,980000,44445,,1
05747621,980010,2,,1
05747621,980020,75,,1
05747621,980040,3,,1
05747621,980060,2,,1
05747621,980090,100,,1
05747621,980220,100,,1
05747621,980240,100,,1
05747621,980270,100,,1
05747621,980286,100,,1
05747621,980310,100,,1
05747621,980330,100,,1
05747622,900030,40632,,1
05747622,900210,1356,,1
05747622,980000,41988,,1
05747622,980010,2,,1
05747622,980020,75,,1
05747622,980040,3,,1
05747622,980060,2,,1
05747622,980090,100,,1
05747622,980220,100,,1
05747622,980240,100,,1
05747622,980270,100,,1
05747622,980286,100,,1
05747622,980310,100,,1
05747622,980330,100,,1
05747631,900160,22087,,1
