NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05692241,980210,100,,1
05692241,980240,100,,1
05692241,980281,100,,1
05692241,980286,100,,1
05692241,980310,100,,1
05692241,980330,100,,1
05692242,900030,34496,,1
05692242,900170,97463,T,1
05692242,900180,121512,T,1
05692242,980000,253471,T,1
05692242,980010,1,,1
05692242,980020,88,T,1
05692242,980040,1,,1
05692242,980060,1,,1
05692242,980090,100,,1
05692242,980210,100,,1
05692242,980240,100,,1
05692242,980281,100,,1
05692242,980286,100,,1
05692242,980310,100,,1
05692242,980330,100,,1
05692301,900000,120000,,1
05692301,980000,120000,,1
05692301,980010,2,,1
05692301,980020,39,,1
05692301,980030,2,,1
05692301,980040,1,,1
05692301,980220,100,,1
05692301,980260,100,,1
05692301,980281,100,,1
05692301,980286,100,,1
05692301,980300,100,,1
05692301,980330,100,,1
05692302,900000,120000,,1
05692302,980000,120000,,1
05692302,980010,2,,1
05692302,980020,39,,1
05692302,980030,2,,1
05692302,980040,1,,1
05692302,980220,100,,1
05692302,980260,100,,1
05692302,980281,100,,1
05692302,980286,100,,1
05692302,980300,100,,1
05692302,980330,100,,1
05692321,900000,18000,,1
05692321,980000,18000,,1
05692321,980010,2,,1
05692321,980020,38,,1
05692321,980030,1,,1
05692321,980040,1,,1
05692321,980050,1,,1
05692321,980220,100,,1
05692321,980260,100,,1
05692321,980282,100,,1
05692321,980286,100,,1
05692321,980300,100,,1
05692321,980330,100,,1
05692322,900000,18000,,1
05692322,980000,18000,,1
05692322,980010,2,,1
05692322,980020,38,,1
05692322,980030,1,,1
05692322,980040,1,,1
05692322,980050,1,,1
05692322,980220,100,,1
05692322,980260,100,,1
05692322,980282,100,,1
05692322,980286,100,,1
05692322,980300,100,,1
05692322,980330,100,,1
05692331,900000,75000,,1
05692331,900180,3500,,1
05692331,980000,78500,,1
05692331,980010,1,,1
05692331,980020,42,,1
05692331,980030,1,,1
05692331,980040,1,,1
05692331,980220,100,,1
05692331,980260,100,,1
05692331,980281,100,,1
05692331,980286,100,,1
05692331,980310,100,,1
05692331,980330,100,,1
05692332,900000,75000,,1
05692332,900180,3500,,1
05692332,980000,78500,,1
05692332,980010,1,,1
05692332,980020,42,,1
05692332,980030,1,,1
05692332,980040,1,,1
05692332,980220,100,,1
05692332,980260,100,,1
05692332,980281,100,,1
05692332,980286,100,,1
05692332,980310,100,,1
05692332,980330,100,,1
05692361,900000,79000,,1
05692361,980000,79000,,1
05692361,980010,3,,1
05692361,980020,49,,1
05692361,980030,2,,1
05692361,980040,2,,1
05692361,980050,1,,1
05692361,980090,100,,1
05692361,980220,100,,1
05692361,980230,100,,1
05692361,980281,100,,1
05692361,980286,100,,1
05692361,980310,100,,1
05692361,980330,100,,1
05692362,900000,79000,,1
05692362,980000,79000,,1
05692362,980010,3,,1
05692362,980020,49,,1
05692362,980030,2,,1
05692362,980040,2,,1
05692362,980050,1,,1
05692362,980090,100,,1
05692362,980220,100,,1
05692362,980230,100,,1
05692362,980281,100,,1
05692362,980286,100,,1
05692362,980310,100,,1
05692362,980330,100,,1
05692371,800932,11000,,1
05692371,900000,222000,,1
05692371,980000,222000,,1
05692371,980010,3,,1
05692371,980020,32,,1
05692371,980030,2,,1
05692371,980040,1,,1
05692371,980050,1,,1
05692371,980090,100,,1
05692371,980210,100,,1
05692371,980230,100,,1
05692371,980281,100,,1
05692371,980286,100,,1
05692371,980310,100,,1
05692371,980330,100,,1
05692372,800932,11000,,1
05692372,900000,222000,,1
05692372,980000,222000,,1
05692372,980010,3,,1
05692372,980020,32,,1
05692372,980030,2,,1
05692372,980040,1,,1
05692372,980050,1,,1
05692372,980090,100,,1
05692372,980210,100,,1
05692372,980230,100,,1
05692372,980281,100,,1
05692372,980286,100,,1
05692372,980310,100,,1
05692372,980330,100,,1
05692391,900000,11000,,1
05692391,980000,11000,,1
05692391,980010,1,,1
05692391,980020,75,,1
05692391,980030,1,,1
05692391,980040,1,,1
05692391,980060,1,,1
05692391,980220,100,,1
05692391,980260,100,,1
05692391,980281,100,,1
05692391,980286,100,,1
05692391,980300,100,,1
05692391,980330,100,,1
05692392,900000,11000,,1
05692392,980000,11000,,1
05692392,980010,1,,1
05692392,980020,75,,1
05692392,980030,1,,1
05692392,980040,1,,1
05692392,980060,1,,1
05692392,980220,100,,1
05692392,980260,100,,1
05692392,980281,100,,1
05692392,980286,100,,1
05692392,980300,100,,1
05692392,980330,100,,1
05692401,800932,2400,,1
05692401,900000,250000,,1
05692401,900180,93,,1
05692401,980000,250093,,1
05692401,980010,2,,1
05692401,980020,58,,1
05692401,980030,2,,1
05692401,980040,2,,1
05692401,980090,100,,1
05692401,980220,100,,1
05692401,980230,100,,1
05692401,980281,100,,1
05692401,980286,100,,1
05692401,980310,100,,1
05692401,980330,100,,1
05692402,800932,2400,,1
05692402,900000,250000,,1
05692402,900180,192,,1
05692402,980000,250192,,1
05692402,980010,2,,1
05692402,980020,58,,1
05692402,980030,2,,1
05692402,980040,2,,1
05692402,980090,100,,1
05692402,980220,100,,1
05692402,980230,100,,1
05692402,980281,100,,1
05692402,980286,100,,1
05692402,980310,100,,1
05692402,980330,100,,1
05692411,900030,30896,,1
05692411,900170,40000,,1
05692411,900180,20000,,1
05692411,980000,90896,,1
05692411,980010,1,,1
05692411,980020,78,,1
05692411,980040,1,,1
05692411,980060,1,,1
05692411,980090,100,,1
05692411,980220,100,,1
05692411,980240,100,,1
05692411,980281,100,,1
05692411,980286,100,,1
05692411,980310,100,,1
05692411,980330,100,,1
05692412,900030,30896,,1
05692412,900170,40000,,1
05692412,900180,20000,,1
05692412,980000,90896,,1
05692412,980010,1,,1
05692412,980020,78,,1
05692412,980040,1,,1
05692412,980060,1,,1
05692412,980090,100,,1
05692412,980220,100,,1
05692412,980240,100,,1
05692412,980281,100,,1
05692412,980286,100,,1
05692412,980310,100,,1
05692412,980330,100,,1
05692421,800932,7500,,1
05692421,800940,6120,,1
05692421,900000,145000,,1
05692421,900160,5000,,1
05692421,980000,150000,,1
05692421,980010,3,,1
05692421,980020,39,,1
05692421,980030,2,,1
05692421,980040,2,,1
05692421,980050,1,,1
05692421,980090,100,,1
05692421,980220,100,,1
05692421,980230,100,,1
05692421,980281,100,,1
05692421,980286,100,,1
05692421,980310,100,,1
05692421,980330,100,,1
05692422,800932,7500,,1
05692422,800940,6120,,1
05692422,900000,145000,,1
05692422,900160,5000,,1
05692422,980000,150000,,1
05692422,980010,3,,1
05692422,980020,39,,1
05692422,980030,2,,1
05692422,980040,2,,1
05692422,980050,1,,1
05692422,980090,100,,1
05692422,980220,100,,1
05692422,980230,100,,1
05692422,980281,100,,1
05692422,980286,100,,1
05692422,980310,100,,1
05692422,980330,100,,1
05692431,800932,46,,1
05692431,800940,17651,T,1
05692431,900000,148720,,1
05692431,900160,125200,,1
05692431,980000,273920,,1
05692431,980010,5,,1
05692431,980020,26,,1
05692431,980030,4,,1
05692431,980040,5,,1
05692431,980060,1,,1
05692431,980090,100,,1
05692431,980220,100,,1
05692431,980230,100,,1
05692431,980281,100,,1
05692431,980286,100,,1
05692431,980310,100,,1
05692431,980330,100,,1
05692432,800932,46,,1
05692432,800940,17651,T,1
05692432,900000,148720,,1
05692432,900160,125200,,1
05692432,980000,273920,,1
05692432,980010,5,,1
05692432,980020,26,,1
05692432,980030,4,,1
05692432,980040,5,,1
05692432,980060,1,,1
05692432,980090,100,,1
05692432,980220,100,,1
05692432,980230,100,,1
05692432,980281,100,,1
05692432,980286,100,,1
05692432,980310,100,,1
05692432,980330,100,,1
05692471,800940,17651,T,1
05692471,900000,124757,,1
05692471,900160,149584,T,1
05692471,900180,1200,,1
05692471,980000,275541,T,1
05692471,980010,2,,1
05692471,980020,60,,1
05692471,980030,2,,1
05692471,980040,2,,1
05692471,980090,100,,1
05692471,980210,100,,1
05692471,980230,100,,1
05692471,980281,100,,1
05692471,980286,100,,1
05692471,980310,100,,1
05692471,980330,100,,1
05692472,800940,8759,,1
05692472,900000,123834,,1
05692472,900160,17252,,1
05692472,900180,1200,,1
05692472,980000,142286,,1
05692472,980010,2,,1
05692472,980020,60,,1
05692472,980030,2,,1
05692472,980040,2,,1
05692472,980090,100,,1
05692472,980210,100,,1
05692472,980230,100,,1
05692472,980281,100,,1
05692472,980286,100,,1
05692472,980310,100,,1
05692472,980330,100,,1
05692481,800932,7120,,1
05692481,900000,57000,,1
05692481,980000,57000,,1
05692481,980010,3,,1
05692481,980020,48,,1
05692481,980030,2,,1
05692481,980040,3,,1
05692481,980090,100,,1
05692481,980220,100,,1
05692481,980230,100,,1
05692481,980282,100,,1
05692481,980286,100,,1
05692481,980310,100,,1
05692481,980330,100,,1
05692482,800932,7120,,1
05692482,900000,57000,,1
05692482,980000,57000,,1
05692482,980010,3,,1
05692482,980020,48,,1
05692482,980030,2,,1
05692482,980040,3,,1
05692482,980090,100,,1
05692482,980220,100,,1
05692482,980230,100,,1
05692482,980282,100,,1
05692482,980286,100,,1
05692482,980310,100,,1
05692482,980330,100,,1
05692561,800940,13079,,1
05692561,900000,180000,,1
05692561,900160,100,,1
05692561,900190,-100,,1
05692561,980000,180000,,1
05692561,980010,2,,1
05692561,980020,57,,1
05692561,980030,1,,1
05692561,980040,2,,1
05692561,980090,100,,1
05692561,980220,100,,1
05692561,980230,100,,1
05692561,980281,100,,1
05692561,980286,100,,1
05692561,980300,100,,1
05692561,980330,100,,1
05692562,800940,13079,,1
05692562,900000,180000,,1
05692562,900160,100,,1
05692562,900190,-100,,1
05692562,980000,180000,,1
05692562,980010,2,,1
05692562,980020,57,,1
05692562,980030,1,,1
05692562,980040,2,,1
05692562,980090,100,,1
05692562,980220,100,,1
05692562,980230,100,,1
05692562,980281,100,,1
05692562,980286,100,,1
05692562,980300,100,,1
05692562,980330,100,,1
05692581,900000,3032,,1
05692581,980000,3032,,1
05692581,980010,1,,1
05692581,980020,32,,1
05692581,980030,1,,1
05692581,980220,100,,1
05692581,980260,100,,1
05692581,980281,100,,1
05692581,980285,100,,1
05692581,980300,100,,1
05692582,900000,9263,,1
05692582,980000,9263,,1
05692582,980010,1,,1
05692582,980020,32,,1
05692582,980030,1,,1
05692582,980090,100,,1
05692582,980220,100,,1
05692582,980250,100,,1
05692582,980281,100,,1
05692582,980285,100,,1
05692582,980300,100,,1
05692671,800932,1100,,1
05692671,900000,110000,,1
05692671,980000,110000,,1
05692671,980010,1,,1
05692671,980020,31,,1
05692671,980030,1,,1
05692671,980040,1,,1
05692671,980210,100,,1
05692671,980260,100,,1
05692671,980282,100,,1
05692671,980286,100,,1
05692671,980310,100,,1
05692671,980330,100,,1
05692672,800932,1100,,1
05692672,900000,110000,,1
05692672,980000,110000,,1
05692672,980010,1,,1
05692672,980020,31,,1
05692672,980030,1,,1
05692672,980040,1,,1
05692672,980210,100,,1
05692672,980260,100,,1
05692672,980282,100,,1
05692672,980286,100,,1
05692672,980310,100,,1
05692672,980330,100,,1
05692691,900000,138966,,1
05692691,980000,138966,,1
05692691,980010,2,,1
05692691,980020,51,,1
05692691,980030,2,,1
05692691,980040,2,,1
05692691,980090,100,,1
05692691,980210,100,,1
05692691,980230,100,,1
05692691,980281,100,,1
05692691,980286,100,,1
05692691,980310,100,,1
05692691,980330,100,,1
05692692,900000,140810,,1
05692692,980000,140810,,1
05692692,980010,2,,1
05692692,980020,51,,1
05692692,980030,2,,1
05692692,980040,2,,1
05692692,980090,100,,1
05692692,980210,100,,1
05692692,980230,100,,1
05692692,980281,100,,1
05692692,980286,100,,1
05692692,980310,100,,1
05692692,980330,100,,1
05692711,800932,100,,1
05692711,800940,3596,,1
05692711,900000,58658,,1
05692711,900160,7000,,1
05692711,980000,65658,,1
05692711,980010,2,,1
05692711,980020,38,,1
05692711,980030,2,,1
05692711,980040,4,,1
05692711,980210,100,,1
05692711,980260,100,,1
05692711,980281,100,,1
05692711,980286,100,,1
05692711,980310,100,,1
05692711,980330,100,,1
05692712,800932,100,,1
05692712,800940,3596,,1
05692712,900000,56778,,1
05692712,900160,7000,,1
05692712,980000,63778,,1
05692712,980010,2,,1
05692712,980020,38,,1
05692712,980030,2,,1
05692712,980040,4,,1
05692712,980210,100,,1
05692712,980260,100,,1
05692712,980281,100,,1
05692712,980286,100,,1
05692712,980310,100,,1
05692712,980330,100,,1
05692751,800932,12000,,1
05692751,900000,130000,,1
05692751,900180,10499,,1
05692751,980000,140499,,1
05692751,980010,1,,1
05692751,980020,52,,1
05692751,980030,1,,1
05692751,980040,2,,1
05692751,980090,100,,1
05692751,980210,100,,1
05692751,980230,100,,1
05692751,980281,100,,1
05692751,980285,100,,1
05692751,980310,100,,1
05692751,980330,100,,1
05692752,800932,12000,,1
05692752,900000,130000,,1
05692752,900180,2949,,1
05692752,980000,132949,,1
05692752,980010,1,,1
05692752,980020,52,,1
05692752,980030,1,,1
05692752,980040,2,,1
05692752,980090,100,,1
05692752,980210,100,,1
05692752,980230,100,,1
05692752,980281,100,,1
05692752,980285,100,,1
05692752,980310,100,,1
05692752,980330,100,,1
05692761,800940,17651,T,1
05692761,900000,93540,,1
05692761,900160,23736,,1
05692761,900170,1500,,1
05692761,980000,118776,,1
05692761,980010,2,,1
05692761,980020,82,,1
05692761,980030,2,,1
05692761,980040,2,,1
05692761,980060,1,,1
05692761,980090,100,,1
05692761,980220,100,,1
05692761,980230,100,,1
05692761,980281,100,,1
05692761,980286,100,,1
05692761,980310,100,,1
05692761,980330,100,,1
05692762,800940,9049,,1
05692762,900000,88809,,1
05692762,900160,23736,,1
05692762,900170,1500,,1
05692762,980000,114045,,1
05692762,980010,2,,1
05692762,980020,82,,1
05692762,980030,2,,1
05692762,980040,2,,1
05692762,980060,1,,1
05692762,980090,100,,1
05692762,980220,100,,1
05692762,980230,100,,1
05692762,980281,100,,1
05692762,980286,100,,1
05692762,980310,100,,1
05692762,980330,100,,1
05692771,800940,7801,,1
05692771,900000,388183,T,1
05692771,900160,35029,,1
05692771,900210,16060,,1
05692771,980000,439272,T,1
05692771,980010,5,,1
05692771,980020,48,,1
05692771,980030,2,,1
05692771,980040,3,,1
05692771,980050,3,,1
05692771,980090,100,,1
05692771,980220,100,,1
05692771,980230,100,,1
05692771,980281,100,,1
05692771,980286,100,,1
05692771,980310,100,,1
05692771,980330,100,,1
05692772,800940,17651,T,1
05692772,900000,118661,,1
05692772,900160,50279,,1
05692772,900210,2862,,1
05692772,980000,171803,,1
05692772,980010,5,,1
05692772,980020,48,,1
05692772,980030,2,,1
05692772,980040,3,,1
05692772,980050,3,,1
05692772,980090,100,,1
05692772,980220,100,,1
05692772,980230,100,,1
05692772,980281,100,,1
05692772,980286,100,,1
05692772,980310,100,,1
05692772,980330,100,,1
05692791,900000,34064,,1
05692791,980000,34064,,1
05692791,980010,1,,1
05692791,980020,58,,1
05692791,980030,1,,1
05692791,980040,1,,1
05692791,980210,100,,1
05692791,980260,100,,1
05692791,980270,100,,1
05692791,980286,100,,1
05692791,980300,100,,1
05692791,980330,100,,1
05692792,900000,34679,,1
05692792,980000,34679,,1
05692792,980010,1,,1
05692792,980020,58,,1
05692792,980030,1,,1
05692792,980040,1,,1
05692792,980210,100,,1
05692792,980260,100,,1
05692792,980270,100,,1
05692792,980286,100,,1
05692792,980300,100,,1
05692792,980330,100,,1
05692811,900090,900,,1
05692811,900150,2400,,1
05692811,980000,3300,,1
05692811,980010,1,,1
05692811,980020,65,,1
05692811,980040,1,,1
05692811,980060,1,,1
05692811,980210,100,,1
05692811,980260,100,,1
05692811,980270,100,,1
05692811,980286,100,,1
05692811,980300,100,,1
05692811,980330,100,,1
05692812,900090,900,,1
05692812,900150,2400,,1
05692812,980000,3300,,1
05692812,980010,1,,1
05692812,980020,65,,1
05692812,980040,1,,1
05692812,980060,1,,1
05692812,980210,100,,1
05692812,980260,100,,1
05692812,980270,100,,1
05692812,980286,100,,1
05692812,980300,100,,1
05692812,980330,100,,1
05692871,800940,35302,T,1
05692871,900000,160429,,1
05692871,900160,202637,T,1
05692871,900190,3400,,1
05692871,980000,366467,T,1
05692871,980010,3,,1
05692871,980020,22,,1
05692871,980030,3,,1
05692871,980040,1,,1
05692871,980210,100,,1
05692871,980260,100,,1
05692871,980281,100,,1
05692871,980285,100,,1
05692871,980310,100,,1
05692871,980330,100,,1
05692872,800940,35302,T,1
05692872,900000,160414,,1
05692872,900160,192097,T,1
05692872,900190,3400,,1
05692872,980000,355911,T,1
05692872,980010,3,,1
05692872,980020,22,,1
05692872,980030,3,,1
05692872,980040,1,,1
05692872,980210,100,,1
05692872,980260,100,,1
05692872,980281,100,,1
05692872,980285,100,,1
05692872,980310,100,,1
05692872,980330,100,,1
05692891,900000,12000,,1
05692891,900030,15841,,1
05692891,900160,30000,,1
05692891,900170,5724,,1
05692891,900180,145,,1
05692891,900190,8800,,1
05692891,980000,72510,,1
05692891,980010,3,,1
05692891,980020,64,,1
05692891,980030,2,,1
05692891,980040,2,,1
05692891,980090,100,,1
05692891,980220,100,,1
05692891,980230,100,,1
05692891,980281,100,,1
05692891,980286,100,,1
05692891,980310,100,,1
05692891,980330,100,,1
05692892,900000,12000,,1
05692892,900030,14533,,1
05692892,900160,30000,,1
05692892,900170,5724,,1
05692892,900180,283,,1
05692892,900190,8800,,1
05692892,980000,71340,,1
05692892,980010,3,,1
05692892,980020,64,,1
05692892,980030,2,,1
05692892,980040,2,,1
05692892,980090,100,,1
05692892,980220,100,,1
05692892,980230,100,,1
05692892,980281,100,,1
05692892,980286,100,,1
05692892,980310,100,,1
05692892,980330,100,,1
05692921,800931,3600,,1
05692921,900000,36000,,1
05692921,900190,2400,,1
05692921,980000,38400,,1
05692921,980010,1,,1
05692921,980020,44,,1
05692921,980030,1,,1
05692921,980040,1,,1
05692921,980090,100,,1
05692921,980220,100,,1
05692921,980230,100,,1
05692921,980281,100,,1
05692921,980286,100,,1
05692921,980310,100,,1
05692921,980330,100,,1
05692922,800931,3600,,1
05692922,900000,36000,,1
05692922,900190,2400,,1
05692922,980000,38400,,1
05692922,980010,1,,1
05692922,980020,44,,1
05692922,980030,1,,1
05692922,980040,1,,1
05692922,980090,100,,1
05692922,980220,100,,1
05692922,980230,100,,1
05692922,980281,100,,1
05692922,980286,100,,1
05692922,980310,100,,1
05692922,980330,100,,1
05692931,800940,2142,,1
05692931,900000,28000,,1
05692931,900160,1,,1
05692931,900200,1000,,1
05692931,980000,29001,,1
05692931,980010,1,,1
05692931,980020,25,,1
05692931,980030,1,,1
05692931,980040,1,,1
05692931,980210,100,,1
05692931,980260,100,,1
05692931,980281,100,,1
05692931,980285,100,,1
05692931,980310,100,,1
05692931,980330,100,,1
05692932,800940,2142,,1
05692932,900000,28000,,1
05692932,900160,1,,1
05692932,900200,1000,,1
05692932,980000,29001,,1
05692932,980010,1,,1
05692932,980020,25,,1
05692932,980030,1,,1
05692932,980040,1,,1
05692932,980210,100,,1
05692932,980260,100,,1
05692932,980281,100,,1
05692932,980285,100,,1
05692932,980310,100,,1
05692932,980330,100,,1
05692951,800940,17651,T,1
05692951,900000,115136,,1
05692951,900030,50608,,1
05692951,900160,149584,T,1
05692951,980000,315327,T,1
05692951,980010,2,,1
05692951,980020,88,T,1
05692951,980030,2,,1
05692951,980040,3,,1
05692951,980060,2,,1
05692951,980090,100,,1
05692951,980210,100,,1
05692951,980240,100,,1
05692951,980281,100,,1
05692951,980286,100,,1
05692951,980310,100,,1
05692951,980330,100,,1
05692952,800940,17651,T,1
05692952,900000,100367,,1
05692952,900030,56253,,1
05692952,900160,42868,,1
05692952,980000,199488,,1
05692952,980010,2,,1
05692952,980020,88,T,1
05692952,980030,2,,1
05692952,980040,3,,1
05692952,980060,2,,1
05692952,980090,100,,1
05692952,980210,100,,1
05692952,980240,100,,1
05692952,980281,100,,1
05692952,980286,100,,1
05692952,980310,100,,1
05692952,980330,100,,1
05692981,900030,30896,,1
05692981,900170,46380,,1
05692981,980000,77276,,1
05692981,980010,1,,1
05692981,980020,76,,1
05692981,980040,1,,1
05692981,980060,1,,1
05692981,980090,100,,1
05692981,980220,100,,1
05692981,980230,100,,1
05692981,980281,100,,1
05692981,980286,100,,1
05692981,980310,100,,1
05692981,980330,100,,1
05692982,900030,30896,,1
05692982,900170,46380,,1
05692982,980000,77276,,1
05692982,980010,1,,1
05692982,980020,76,,1
05692982,980040,1,,1
05692982,980060,1,,1
05692982,980090,100,,1
05692982,980220,100,,1
05692982,980230,100,,1
05692982,980281,100,,1
05692982,980286,100,,1
05692982,980310,100,,1
05692982,980330,100,,1
05693001,800700,5,,1
05693001,800940,4439,,1
05693001,900000,25543,,1
05693001,900160,16245,,1
05693001,980000,41788,,1
05693001,980010,4,,1
05693001,980020,48,,1
05693001,980030,1,,1
05693001,980040,1,,1
05693001,980050,2,,1
05693001,980210,100,,1
05693001,980260,100,,1
05693001,980281,100,,1
05693001,980286,100,,1
05693001,980310,100,,1
05693001,980330,100,,1
05693002,800700,5,,1
05693002,800940,17651,T,1
05693002,900000,24526,,1
05693002,900160,54352,,1
05693002,980000,78878,,1
05693002,980010,4,,1
05693002,980020,48,,1
05693002,980030,1,,1
05693002,980040,1,,1
05693002,980050,2,,1
05693002,980210,100,,1
05693002,980260,100,,1
05693002,980281,100,,1
05693002,980286,100,,1
05693002,980310,100,,1
05693002,980330,100,,1
05693041,900000,101499,,1
05693041,900160,12000,,1
05693041,980000,113499,,1
05693041,980010,3,,1
05693041,980020,53,,1
05693041,980030,2,,1
05693041,980040,2,,1
05693041,980050,1,,1
05693041,980090,100,,1
05693041,980210,100,,1
05693041,980230,100,,1
05693041,980281,100,,1
05693041,980286,100,,1
05693041,980310,100,,1
05693041,980330,100,,1
05693042,900000,106911,,1
05693042,900160,12000,,1
05693042,980000,118911,,1
05693042,980010,3,,1
05693042,980020,53,,1
05693042,980030,2,,1
05693042,980040,2,,1
05693042,980050,1,,1
05693042,980090,100,,1
05693042,980210,100,,1
05693042,980230,100,,1
05693042,980281,100,,1
05693042,980286,100,,1
05693042,980310,100,,1
05693042,980330,100,,1
05693051,800931,2967,,1
05693051,800932,90,,1
05693051,900000,89000,,1
05693051,980000,89000,,1
05693051,980010,3,,1
05693051,980020,39,,1
05693051,980030,1,,1
05693051,980040,1,,1
05693051,980050,2,,1
05693051,980090,100,,1
05693051,980210,100,,1
05693051,980230,100,,1
05693051,980281,100,,1
05693051,980285,100,,1
05693051,980310,100,,1
05693051,980330,100,,1
05693052,800931,2967,,1
05693052,800932,90,,1
05693052,900000,89000,,1
05693052,980000,89000,,1
05693052,980010,3,,1
05693052,980020,39,,1
05693052,980030,1,,1
05693052,980040,1,,1
05693052,980050,2,,1
05693052,980090,100,,1
05693052,980210,100,,1
05693052,980230,100,,1
05693052,980281,100,,1
05693052,980285,100,,1
05693052,980310,100,,1
05693052,980330,100,,1
05693081,800932,58866,T,1
05693081,900000,423946,T,1
05693081,980000,423946,T,1
05693081,980010,5,,1
05693081,980020,51,,1
05693081,980030,4,,1
05693081,980040,4,,1
05693081,980090,100,,1
05693081,980220,100,,1
05693081,980230,100,,1
05693081,980281,100,,1
05693081,980286,100,,1
05693081,980310,100,,1
05693081,980330,100,,1
05693082,800932,58866,T,1
05693082,900000,424856,T,1
05693082,980000,424856,T,1
05693082,980010,5,,1
05693082,980020,51,,1
05693082,980030,4,,1
05693082,980040,4,,1
05693082,980090,100,,1
05693082,980220,100,,1
05693082,980230,100,,1
05693082,980281,100,,1
05693082,980286,100,,1
05693082,980310,100,,1
05693082,980330,100,,1
05693101,800932,3600,,1
05693101,900000,14400,,1
05693101,900030,22200,,1
05693101,900170,1800,,1
05693101,900180,83,,1
05693101,980000,38483,,1
05693101,980010,2,,1
05693101,980020,76,,1
05693101,980030,1,,1
05693101,980040,2,,1
05693101,980060,1,,1
05693101,980210,100,,1
05693101,980260,100,,1
05693101,980281,100,,1
05693101,980286,100,,1
05693101,980310,100,,1
05693101,980330,100,,1
05693102,800932,3600,,1
05693102,900000,14400,,1
05693102,900030,22200,,1
05693102,900170,1800,,1
05693102,900180,83,,1
05693102,980000,38483,,1
05693102,980010,2,,1
05693102,980020,76,,1
05693102,980030,1,,1
05693102,980040,2,,1
05693102,980060,1,,1
05693102,980210,100,,1
05693102,980260,100,,1
05693102,980281,100,,1
05693102,980286,100,,1
05693102,980310,100,,1
05693102,980330,100,,1
05693191,900170,54000,,1
05693191,900180,100,,1
05693191,980000,54100,,1
05693191,980010,1,,1
05693191,980020,77,,1
05693191,980040,1,,1
05693191,980060,1,,1
05693191,980090,100,,1
05693191,980220,100,,1
05693191,980240,100,,1
05693191,980281,100,,1
05693191,980286,100,,1
05693191,980310,100,,1
05693191,980330,100,,1
05693192,900170,54000,,1
05693192,900180,100,,1
05693192,980000,54100,,1
05693192,980010,1,,1
05693192,980020,77,,1
05693192,980040,1,,1
05693192,980060,1,,1
05693192,980090,100,,1
05693192,980220,100,,1
05693192,980240,100,,1
05693192,980281,100,,1
05693192,980286,100,,1
05693192,980310,100,,1
05693192,980330,100,,1
05693221,900000,40000,,1
05693221,980000,40000,,1
05693221,980010,1,,1
05693221,980020,23,,1
05693221,980030,1,,1
05693221,980040,1,,1
05693221,980220,100,,1
05693221,980260,100,,1
05693221,980283,100,,1
05693221,980286,100,,1
05693221,980310,100,,1
05693221,980330,100,,1
05693222,900000,40000,,1
05693222,980000,40000,,1
05693222,980010,1,,1
05693222,980020,23,,1
05693222,980030,1,,1
05693222,980040,1,,1
05693222,980220,100,,1
05693222,980260,100,,1
05693222,980283,100,,1
05693222,980286,100,,1
05693222,980310,100,,1
05693222,980330,100,,1
05693251,900000,140000,,1
05693251,900030,12342,,1
05693251,980000,152342,,1
05693251,980010,3,,1
05693251,980020,59,,1
05693251,980030,2,,1
05693251,980040,2,,1
05693251,980060,1,,1
05693251,980090,100,,1
05693251,980220,100,,1
05693251,980240,100,,1
05693251,980281,100,,1
05693251,980286,100,,1
05693251,980310,100,,1
05693251,980330,100,,1
05693252,900000,140000,,1
05693252,900030,13102,,1
05693252,980000,153102,,1
05693252,980010,3,,1
05693252,980020,59,,1
05693252,980030,2,,1
05693252,980040,2,,1
05693252,980060,1,,1
05693252,980090,100,,1
05693252,980220,100,,1
05693252,980240,100,,1
05693252,980281,100,,1
05693252,980286,100,,1
05693252,980310,100,,1
05693252,980330,100,,1
05693291,900000,71380,,1
05693291,980000,71380,,1
05693291,980010,2,,1
05693291,980020,23,,1
05693291,980030,2,,1
05693291,980040,2,,1
05693291,980220,100,,1
05693291,980260,100,,1
05693291,980281,100,,1
05693291,980285,100,,1
05693291,980300,100,,1
05693291,980330,100,,1
05693292,900000,67686,,1
05693292,980000,67686,,1
05693292,980010,2,,1
05693292,980020,23,,1
05693292,980030,2,,1
05693292,980040,2,,1
05693292,980220,100,,1
05693292,980260,100,,1
05693292,980281,100,,1
05693292,980285,100,,1
05693292,980300,100,,1
05693292,980330,100,,1
05693311,900000,53000,,1
05693311,900030,12000,,1
05693311,980000,65000,,1
05693311,980010,1,,1
05693311,980020,67,,1
05693311,980030,1,,1
05693311,980040,1,,1
05693311,980060,1,,1
05693311,980090,100,,1
05693311,980220,100,,1
05693311,980240,100,,1
05693311,980281,100,,1
05693311,980286,100,,1
05693311,980310,100,,1
05693311,980330,100,,1
05693312,900000,53000,,1
05693312,900030,12000,,1
05693312,980000,65000,,1
05693312,980010,1,,1
05693312,980020,67,,1
05693312,980030,1,,1
05693312,980040,1,,1
05693312,980060,1,,1
05693312,980090,100,,1
05693312,980220,100,,1
05693312,980240,100,,1
05693312,980281,100,,1
05693312,980286,100,,1
05693312,980310,100,,1
05693312,980330,100,,1
05693331,900000,59214,,1
05693331,900220,471611,T,1
05693331,980000,59214,,1
05693331,980010,1,,1
05693331,980020,33,,1
05693331,980030,1,,1
05693331,980040,2,,1
