NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05742522,900030,17944,4,1,
05742522,900030,17944,5,1,
05742522,900150,3516,1,1,
05742522,900150,3516,2,1,
05742522,900150,3516,3,1,
05742522,900150,3516,4,1,
05742522,900150,3516,5,1,
05742522,980000,21460,1,1,
05742522,980000,21460,2,1,
05742522,980000,21460,3,1,
05742522,980000,21460,4,1,
05742522,980000,21460,5,1,
05742601,900160,60390,1,1,
05742601,900160,5013,2,1,
05742601,900160,144364,3,1,
05742601,900160,30536,4,1,
05742601,900160,76556,5,1,
05742601,900180,1500,1,1,
05742601,900180,1558,2,1,
05742601,900180,1147,3,1,
05742601,900180,1904,4,1,
05742601,900180,1242,5,1,
05742601,980000,61890,1,1,
05742601,980000,6571,2,1,
05742601,980000,145511,3,1,
05742601,980000,32440,4,1,
05742601,980000,77798,5,1,
05742602,900160,149584,1,1,T
05742602,900160,149584,2,1,T
05742602,900160,149584,3,1,T
05742602,900160,149584,4,1,T
05742602,900160,149584,5,1,T
05742602,900180,1299,1,1,
05742602,900180,1131,2,1,
05742602,900180,1515,3,1,
05742602,900180,1461,4,1,
05742602,900180,1238,5,1,
05742602,980000,150912,1,1,T
05742602,980000,150912,2,1,T
05742602,980000,150912,3,1,T
05742602,980000,150912,4,1,T
05742602,980000,150912,5,1,T
05742671,900000,2000,1,1,
05742671,900000,2000,2,1,
05742671,900000,2000,3,1,
05742671,900000,2000,4,1,
05742671,900000,2000,5,1,
05742671,900150,6960,1,1,
05742671,900150,6960,2,1,
05742671,900150,6960,3,1,
05742671,900150,6960,4,1,
05742671,900150,6960,5,1,
05742671,980000,8960,1,1,
05742671,980000,8960,2,1,
05742671,980000,8960,3,1,
05742671,980000,8960,4,1,
05742671,980000,8960,5,1,
05742672,900000,2000,1,1,
05742672,900000,2000,2,1,
05742672,900000,2000,3,1,
05742672,900000,2000,4,1,
05742672,900000,2000,5,1,
05742672,900150,6960,1,1,
05742672,900150,6960,2,1,
05742672,900150,6960,3,1,
05742672,900150,6960,4,1,
05742672,900150,6960,5,1,
05742672,980000,8960,1,1,
05742672,980000,8960,2,1,
05742672,980000,8960,3,1,
05742672,980000,8960,4,1,
05742672,980000,8960,5,1,
05742681,900000,90000,1,1,
05742681,900000,90000,2,1,
05742681,900000,90000,3,1,
05742681,900000,90000,4,1,
05742681,900000,90000,5,1,
05742681,980000,90000,1,1,
05742681,980000,90000,2,1,
05742681,980000,90000,3,1,
05742681,980000,90000,4,1,
05742681,980000,90000,5,1,
05742682,900000,90000,1,1,
05742682,900000,90000,2,1,
05742682,900000,90000,3,1,
05742682,900000,90000,4,1,
05742682,900000,90000,5,1,
05742682,980000,90000,1,1,
05742682,980000,90000,2,1,
05742682,980000,90000,3,1,
05742682,980000,90000,4,1,
05742682,980000,90000,5,1,
05742691,900000,45000,1,1,
05742691,900000,45000,2,1,
05742691,900000,45000,3,1,
05742691,900000,45000,4,1,
05742691,900000,45000,5,1,
05742691,900090,12000,1,1,
05742691,900090,12000,2,1,
05742691,900090,12000,3,1,
05742691,900090,12000,4,1,
05742691,900090,12000,5,1,
05742691,900150,2544,1,1,
05742691,900150,2544,2,1,
05742691,900150,2544,3,1,
05742691,900150,2544,4,1,
05742691,900150,2544,5,1,
05742691,980000,59544,1,1,
05742691,980000,59544,2,1,
05742691,980000,59544,3,1,
05742691,980000,59544,4,1,
05742691,980000,59544,5,1,
05742692,900000,45000,1,1,
05742692,900000,45000,2,1,
05742692,900000,45000,3,1,
05742692,900000,45000,4,1,
05742692,900000,45000,5,1,
05742692,900090,12000,1,1,
05742692,900090,12000,2,1,
05742692,900090,12000,3,1,
05742692,900090,12000,4,1,
05742692,900090,12000,5,1,
05742692,900150,2544,1,1,
05742692,900150,2544,2,1,
05742692,900150,2544,3,1,
05742692,900150,2544,4,1,
05742692,900150,2544,5,1,
05742692,980000,59544,1,1,
05742692,980000,59544,2,1,
05742692,980000,59544,3,1,
05742692,980000,59544,4,1,
05742692,980000,59544,5,1,
05742701,900000,153336,1,1,
05742701,900000,154667,2,1,
05742701,900000,155218,3,1,
05742701,900000,153372,4,1,
05742701,900000,160402,5,1,
05742701,900030,21696,1,1,
05742701,900030,21696,2,1,
05742701,900030,21696,3,1,
05742701,900030,21696,4,1,
05742701,900030,21696,5,1,
05742701,980000,175032,1,1,
05742701,980000,176363,2,1,
05742701,980000,176914,3,1,
05742701,980000,175068,4,1,
05742701,980000,182098,5,1,
05742702,900000,148585,1,1,
05742702,900000,145725,2,1,
05742702,900000,157105,3,1,
05742702,900000,152280,4,1,
05742702,900000,145241,5,1,
05742702,900030,21696,1,1,
05742702,900030,21696,2,1,
05742702,900030,21696,3,1,
05742702,900030,21696,4,1,
05742702,900030,21696,5,1,
05742702,980000,170281,1,1,
05742702,980000,167421,2,1,
05742702,980000,178801,3,1,
05742702,980000,173976,4,1,
05742702,980000,166937,5,1,
05742741,900000,66000,1,1,
05742741,900000,66000,2,1,
05742741,900000,66000,3,1,
05742741,900000,66000,4,1,
05742741,900000,66000,5,1,
05742741,980000,66000,1,1,
05742741,980000,66000,2,1,
05742741,980000,66000,3,1,
05742741,980000,66000,4,1,
05742741,980000,66000,5,1,
05742742,900000,66000,1,1,
05742742,900000,66000,2,1,
05742742,900000,66000,3,1,
05742742,900000,66000,4,1,
05742742,900000,66000,5,1,
05742742,980000,66000,1,1,
05742742,980000,66000,2,1,
05742742,980000,66000,3,1,
05742742,980000,66000,4,1,
05742742,980000,66000,5,1,
05742771,900000,516271,1,1,T
05742771,900000,516271,2,1,T
05742771,900000,516271,3,1,T
05742771,900000,516271,4,1,T
05742771,900000,516271,5,1,T
05742771,980000,516271,1,1,T
05742771,980000,516271,2,1,T
05742771,980000,516271,3,1,T
05742771,980000,516271,4,1,T
05742771,980000,516271,5,1,T
05742772,900000,516271,1,1,T
05742772,900000,516271,2,1,T
05742772,900000,516271,3,1,T
05742772,900000,516271,4,1,T
05742772,900000,516271,5,1,T
05742772,980000,516271,1,1,T
05742772,980000,516271,2,1,T
05742772,980000,516271,3,1,T
05742772,980000,516271,4,1,T
05742772,980000,516271,5,1,T
05742791,900000,171328,1,1,
05742791,900000,218653,2,1,
05742791,900000,238730,3,1,
05742791,900000,229925,4,1,
05742791,900000,239325,5,1,
05742791,900180,3170,1,1,
05742791,900180,3055,2,1,
05742791,900180,3420,3,1,
05742791,900180,3207,4,1,
05742791,900180,3270,5,1,
05742791,980000,174498,1,1,
05742791,980000,221708,2,1,
05742791,980000,242150,3,1,
05742791,980000,233132,4,1,
05742791,980000,242595,5,1,
05742792,900000,402271,1,1,T
05742792,900000,402271,2,1,T
05742792,900000,402271,3,1,T
05742792,900000,402271,4,1,T
05742792,900000,402271,5,1,T
05742792,900180,3946,1,1,
05742792,900180,3236,2,1,
05742792,900180,3484,3,1,
05742792,900180,3271,4,1,
05742792,900180,3311,5,1,
05742792,980000,405721,1,1,T
05742792,980000,405721,2,1,T
05742792,980000,405721,3,1,T
05742792,980000,405721,4,1,T
05742792,980000,405721,5,1,T
05742821,900030,19088,1,1,
05742821,900030,18248,2,1,
05742821,900030,19028,3,1,
05742821,900030,21788,4,1,
05742821,900030,22220,5,1,
05742821,980000,19088,1,1,
05742821,980000,18248,2,1,
05742821,980000,19028,3,1,
05742821,980000,21788,4,1,
05742821,980000,22220,5,1,
05742822,900030,18332,1,1,
05742822,900030,20756,2,1,
05742822,900030,22376,3,1,
05742822,900030,21884,4,1,
05742822,900030,19904,5,1,
05742822,980000,18332,1,1,
05742822,980000,20756,2,1,
05742822,980000,22376,3,1,
05742822,980000,21884,4,1,
05742822,980000,19904,5,1,
05742861,900000,50000,1,1,
05742861,900000,50000,2,1,
05742861,900000,50000,3,1,
05742861,900000,50000,4,1,
05742861,900000,50000,5,1,
05742861,900030,21804,1,1,
05742861,900030,27600,2,1,
05742861,900030,21708,3,1,
05742861,900030,14976,4,1,
05742861,900030,32304,5,1,
05742861,900140,3936,1,1,
05742861,900140,3936,2,1,
05742861,900140,3936,3,1,
05742861,900140,3936,4,1,
05742861,900140,3936,5,1,
05742861,900160,174584,1,1,T
05742861,900160,174584,2,1,T
05742861,900160,174584,3,1,T
05742861,900160,174584,4,1,T
05742861,900160,174584,5,1,T
05742861,900190,10400,1,1,
05742861,900190,10400,2,1,
05742861,900190,10400,3,1,
05742861,900190,10400,4,1,
05742861,900190,10400,5,1,
05742861,980000,262598,1,1,T
05742861,980000,262598,2,1,T
05742861,980000,262598,3,1,T
05742861,980000,262598,4,1,T
05742861,980000,262598,5,1,T
05742862,900000,50000,1,1,
05742862,900000,50000,2,1,
05742862,900000,50000,3,1,
05742862,900000,50000,4,1,
05742862,900000,50000,5,1,
05742862,900030,23196,1,1,
05742862,900030,22224,2,1,
05742862,900030,21144,3,1,
05742862,900030,21372,4,1,
05742862,900030,17532,5,1,
05742862,900140,3936,1,1,
05742862,900140,3936,2,1,
05742862,900140,3936,3,1,
05742862,900140,3936,4,1,
05742862,900140,3936,5,1,
05742862,900160,174584,1,1,T
05742862,900160,174584,2,1,T
05742862,900160,174584,3,1,T
05742862,900160,174584,4,1,T
05742862,900160,174584,5,1,T
05742862,900190,10400,1,1,
05742862,900190,10400,2,1,
05742862,900190,10400,3,1,
05742862,900190,10400,4,1,
05742862,900190,10400,5,1,
05742862,980000,260013,1,1,T
05742862,980000,260013,2,1,T
05742862,980000,260013,3,1,T
05742862,980000,260013,4,1,T
05742862,980000,260013,5,1,T
05742901,900030,11996,1,1,
05742901,900030,11996,2,1,
05742901,900030,11996,3,1,
05742901,900030,11996,4,1,
05742901,900030,11996,5,1,
05742901,900170,7000,1,1,
05742901,900170,7000,2,1,
05742901,900170,7000,3,1,
05742901,900170,7000,4,1,
05742901,900170,7000,5,1,
05742901,900180,50,1,1,
05742901,900180,50,2,1,
05742901,900180,50,3,1,
05742901,900180,50,4,1,
05742901,900180,50,5,1,
05742901,980000,19046,1,1,
05742901,980000,19046,2,1,
05742901,980000,19046,3,1,
05742901,980000,19046,4,1,
05742901,980000,19046,5,1,
05742902,900030,11996,1,1,
05742902,900030,11996,2,1,
05742902,900030,11996,3,1,
05742902,900030,11996,4,1,
05742902,900030,11996,5,1,
05742902,900170,7000,1,1,
05742902,900170,7000,2,1,
05742902,900170,7000,3,1,
05742902,900170,7000,4,1,
05742902,900170,7000,5,1,
05742902,900180,50,1,1,
05742902,900180,50,2,1,
05742902,900180,50,3,1,
05742902,900180,50,4,1,
05742902,900180,50,5,1,
05742902,980000,19046,1,1,
05742902,980000,19046,2,1,
05742902,980000,19046,3,1,
05742902,980000,19046,4,1,
05742902,980000,19046,5,1,
05742921,900030,47392,1,1,
05742921,900030,47392,2,1,
05742921,900030,47392,3,1,
05742921,900030,47392,4,1,
05742921,900030,47392,5,1,
05742921,980000,47392,1,1,
05742921,980000,47392,2,1,
05742921,980000,47392,3,1,
05742921,980000,47392,4,1,
05742921,980000,47392,5,1,
05742922,900030,47392,1,1,
05742922,900030,47392,2,1,
05742922,900030,47392,3,1,
05742922,900030,47392,4,1,
05742922,900030,47392,5,1,
05742922,980000,47392,1,1,
05742922,980000,47392,2,1,
05742922,980000,47392,3,1,
05742922,980000,47392,4,1,
05742922,980000,47392,5,1,
05742971,800940,8976,1,1,
05742971,800940,9527,2,1,
05742971,800940,7456,3,1,
05742971,800940,5325,4,1,
05742971,800940,1640,5,1,
05742971,900000,127000,1,1,
05742971,900000,127000,2,1,
05742971,900000,127000,3,1,
05742971,900000,127000,4,1,
05742971,900000,127000,5,1,
05742971,900160,-20206,1,1,T
05742971,900160,-20206,2,1,T
05742971,900160,-20206,3,1,T
05742971,900160,-20206,4,1,T
05742971,900160,-20206,5,1,T
05742971,900180,20,1,1,
05742971,900180,20,2,1,
05742971,900180,20,3,1,
05742971,900180,20,4,1,
05742971,900180,20,5,1,
05742971,980000,106814,1,1,T
05742971,980000,106814,2,1,T
05742971,980000,106814,3,1,T
05742971,980000,106814,4,1,T
05742971,980000,106814,5,1,T
05742972,800940,9195,1,1,
05742972,800940,7099,2,1,
05742972,800940,9190,3,1,
05742972,800940,7936,4,1,
05742972,800940,6704,5,1,
05742972,900000,127000,1,1,
05742972,900000,127000,2,1,
05742972,900000,127000,3,1,
05742972,900000,127000,4,1,
05742972,900000,127000,5,1,
05742972,900160,-20206,1,1,T
05742972,900160,-20206,2,1,T
05742972,900160,-20206,3,1,T
05742972,900160,-20206,4,1,T
05742972,900160,-20206,5,1,T
05742972,900180,20,1,1,
05742972,900180,20,2,1,
05742972,900180,20,3,1,
05742972,900180,20,4,1,
05742972,900180,20,5,1,
05742972,980000,106814,1,1,T
05742972,980000,106814,2,1,T
05742972,980000,106814,3,1,T
05742972,980000,106814,4,1,T
05742972,980000,106814,5,1,T
05742981,900030,13196,1,1,
05742981,900030,11276,2,1,
05742981,900030,12980,3,1,
05742981,900030,12116,4,1,
05742981,900030,12668,5,1,
05742981,900150,240,1,1,
05742981,900150,240,2,1,
05742981,900150,240,3,1,
05742981,900150,240,4,1,
05742981,900150,240,5,1,
05742981,980000,13436,1,1,
05742981,980000,11516,2,1,
05742981,980000,13220,3,1,
05742981,980000,12356,4,1,
05742981,980000,12908,5,1,
05742982,900030,12344,1,1,
05742982,900030,11168,2,1,
05742982,900030,11300,3,1,
05742982,900030,13556,4,1,
05742982,900030,14048,5,1,
05742982,900150,240,1,1,
05742982,900150,240,2,1,
05742982,900150,240,3,1,
05742982,900150,240,4,1,
05742982,900150,240,5,1,
05742982,980000,12584,1,1,
05742982,980000,11408,2,1,
05742982,980000,11540,3,1,
05742982,980000,13796,4,1,
05742982,980000,14288,5,1,
05743061,900030,28928,1,1,
05743061,900030,28928,2,1,
05743061,900030,28928,3,1,
05743061,900030,28928,4,1,
05743061,900030,28928,5,1,
05743061,900210,3756,1,1,
05743061,900210,3756,2,1,
05743061,900210,3756,3,1,
05743061,900210,3756,4,1,
05743061,900210,3756,5,1,
05743061,980000,32684,1,1,
05743061,980000,32684,2,1,
05743061,980000,32684,3,1,
05743061,980000,32684,4,1,
05743061,980000,32684,5,1,
05743062,900030,28928,1,1,
05743062,900030,28928,2,1,
05743062,900030,28928,3,1,
05743062,900030,28928,4,1,
05743062,900030,28928,5,1,
05743062,900210,3756,1,1,
05743062,900210,3756,2,1,
05743062,900210,3756,3,1,
05743062,900210,3756,4,1,
05743062,900210,3756,5,1,
05743062,980000,32684,1,1,
05743062,980000,32684,2,1,
05743062,980000,32684,3,1,
05743062,980000,32684,4,1,
05743062,980000,32684,5,1,
05743081,900030,34792,1,1,
05743081,900030,34792,2,1,
05743081,900030,34792,3,1,
05743081,900030,34792,4,1,
05743081,900030,34792,5,1,
05743081,900170,1440,1,1,
05743081,900170,1440,2,1,
05743081,900170,1440,3,1,
05743081,900170,1440,4,1,
05743081,900170,1440,5,1,
05743081,980000,36232,1,1,
05743081,980000,36232,2,1,
05743081,980000,36232,3,1,
05743081,980000,36232,4,1,
05743081,980000,36232,5,1,
05743082,900030,34792,1,1,
05743082,900030,34792,2,1,
05743082,900030,34792,3,1,
05743082,900030,34792,4,1,
05743082,900030,34792,5,1,
05743082,900170,1440,1,1,
05743082,900170,1440,2,1,
05743082,900170,1440,3,1,
05743082,900170,1440,4,1,
05743082,900170,1440,5,1,
05743082,980000,36232,1,1,
05743082,980000,36232,2,1,
05743082,980000,36232,3,1,
05743082,980000,36232,4,1,
05743082,980000,36232,5,1,
05743091,900030,35696,1,1,
05743091,900030,35696,2,1,
05743091,900030,35696,3,1,
05743091,900030,35696,4,1,
05743091,900030,35696,5,1,
05743091,900170,1600,1,1,
05743091,900170,1600,2,1,
05743091,900170,1600,3,1,
05743091,900170,1600,4,1,
05743091,900170,1600,5,1,
05743091,980000,37296,1,1,
05743091,980000,37296,2,1,
05743091,980000,37296,3,1,
05743091,980000,37296,4,1,
05743091,980000,37296,5,1,
05743092,900030,35696,1,1,
05743092,900030,35696,2,1,
05743092,900030,35696,3,1,
05743092,900030,35696,4,1,
05743092,900030,35696,5,1,
05743092,900170,1600,1,1,
05743092,900170,1600,2,1,
05743092,900170,1600,3,1,
05743092,900170,1600,4,1,
05743092,900170,1600,5,1,
05743092,980000,37296,1,1,
05743092,980000,37296,2,1,
05743092,980000,37296,3,1,
05743092,980000,37296,4,1,
05743092,980000,37296,5,1,
05743131,900000,104854,1,1,
05743131,900000,71523,2,1,
05743131,900000,114586,3,1,
05743131,900000,97709,4,1,
05743131,900000,228593,5,1,
05743131,900150,6777,1,1,
05743131,900150,6777,2,1,
05743131,900150,6777,3,1,
05743131,900150,6777,4,1,
05743131,900150,6777,5,1,
05743131,980000,111631,1,1,
05743131,980000,78300,2,1,
05743131,980000,121363,3,1,
05743131,980000,104486,4,1,
05743131,980000,235370,5,1,
05743132,900000,64616,1,1,
05743132,900000,45527,2,1,
05743132,900000,102213,3,1,
05743132,900000,72953,4,1,
05743132,900000,96613,5,1,
05743132,900150,6777,1,1,
05743132,900150,6777,2,1,
05743132,900150,6777,3,1,
05743132,900150,6777,4,1,
05743132,900150,6777,5,1,
05743132,980000,71393,1,1,
05743132,980000,52304,2,1,
05743132,980000,108990,3,1,
05743132,980000,79730,4,1,
05743132,980000,103390,5,1,
05743171,800940,28399,1,1,T
05743171,800940,28399,2,1,T
05743171,800940,28399,3,1,T
05743171,800940,28399,4,1,T
05743171,800940,28399,5,1,T
05743171,900000,146011,1,1,
05743171,900000,176353,2,1,
05743171,900000,53838,3,1,
05743171,900000,116235,4,1,
05743171,900000,142891,5,1,
05743171,900160,89774,1,1,
05743171,900160,91250,2,1,
05743171,900160,78154,3,1,
05743171,900160,111979,4,1,
05743171,900160,81217,5,1,
05743171,980000,235785,1,1,
05743171,980000,267603,2,1,
05743171,980000,131992,3,1,
05743171,980000,228214,4,1,
05743171,980000,224108,5,1,
05743172,800940,22187,1,1,T
05743172,800940,22187,2,1,T
05743172,800940,22187,3,1,T
05743172,800940,22187,4,1,T
05743172,800940,22187,5,1,T
05743172,900000,102228,1,1,
05743172,900000,65444,2,1,
05743172,900000,72303,3,1,
05743172,900000,69164,4,1,
05743172,900000,112583,5,1,
05743172,900160,11016,1,1,
05743172,900160,51378,2,1,
05743172,900160,63585,3,1,
05743172,900160,72366,4,1,
05743172,900160,10574,5,1,
05743172,980000,113244,1,1,
05743172,980000,116822,2,1,
05743172,980000,135888,3,1,
05743172,980000,141530,4,1,
05743172,980000,123157,5,1,
05743181,900150,800,1,1,
05743181,900150,800,2,1,
05743181,900150,800,3,1,
05743181,900150,800,4,1,
05743181,900150,800,5,1,
05743181,900170,42394,1,1,
05743181,900170,42394,2,1,
05743181,900170,42394,3,1,
05743181,900170,42394,4,1,
05743181,900170,42394,5,1,
05743181,980000,43194,1,1,
05743181,980000,43194,2,1,
05743181,980000,43194,3,1,
05743181,980000,43194,4,1,
05743181,980000,43194,5,1,
05743182,900150,800,1,1,
05743182,900150,800,2,1,
05743182,900150,800,3,1,
05743182,900150,800,4,1,
05743182,900150,800,5,1,
05743182,900170,42394,1,1,
05743182,900170,42394,2,1,
05743182,900170,42394,3,1,
05743182,900170,42394,4,1,
05743182,900170,42394,5,1,
05743182,980000,43194,1,1,
05743182,980000,43194,2,1,
05743182,980000,43194,3,1,
05743182,980000,43194,4,1,
05743182,980000,43194,5,1,
05743221,900000,69280,1,1,
05743221,900000,69280,2,1,
05743221,900000,69280,3,1,
05743221,900000,69280,4,1,
05743221,900000,69280,5,1,
05743221,980000,69280,1,1,
05743221,980000,69280,2,1,
05743221,980000,69280,3,1,
05743221,980000,69280,4,1,
05743221,980000,69280,5,1,
05743222,900000,69280,1,1,
05743222,900000,69280,2,1,
05743222,900000,69280,3,1,
05743222,900000,69280,4,1,
05743222,900000,69280,5,1,
05743222,980000,69280,1,1,
05743222,980000,69280,2,1,
05743222,980000,69280,3,1,
05743222,980000,69280,4,1,
05743222,980000,69280,5,1,
05743251,900000,185812,1,1,
05743251,900000,181844,2,1,
05743251,900000,188284,3,1,
05743251,900000,188221,4,1,
05743251,900000,185853,5,1,
05743251,900180,300,1,1,
05743251,900180,300,2,1,
05743251,900180,300,3,1,
05743251,900180,300,4,1,
05743251,900180,300,5,1,
05743251,980000,186112,1,1,
05743251,980000,182144,2,1,
05743251,980000,188584,3,1,
05743251,980000,188521,4,1,
05743251,980000,186153,5,1,
05743252,900000,180160,1,1,
05743252,900000,180748,2,1,
05743252,900000,185456,3,1,
05743252,900000,181605,4,1,
05743252,900000,181063,5,1,
05743252,900180,300,1,1,
05743252,900180,300,2,1,
05743252,900180,300,3,1,
05743252,900180,300,4,1,
05743252,900180,300,5,1,
05743252,980000,180460,1,1,
05743252,980000,181048,2,1,
05743252,980000,185756,3,1,
05743252,980000,181905,4,1,
05743252,980000,181363,5,1,
05743291,900000,114400,1,1,
05743291,900000,114400,2,1,
05743291,900000,114400,3,1,
05743291,900000,114400,4,1,
05743291,900000,114400,5,1,
05743291,980000,114400,1,1,
05743291,980000,114400,2,1,
05743291,980000,114400,3,1,
05743291,980000,114400,4,1,
05743291,980000,114400,5,1,
05743292,900000,114400,1,1,
05743292,900000,114400,2,1,
05743292,900000,114400,3,1,
05743292,900000,114400,4,1,
05743292,900000,114400,5,1,
05743292,980000,114400,1,1,
05743292,980000,114400,2,1,
05743292,980000,114400,3,1,
05743292,980000,114400,4,1,
05743292,980000,114400,5,1,
05743361,800940,17651,1,1,T
05743361,800940,17651,2,1,T
05743361,800940,17651,3,1,T
05743361,800940,17651,4,1,T
05743361,800940,17651,5,1,T
05743361,900000,356271,1,1,T
05743361,900000,356271,2,1,T
05743361,900000,356271,3,1,T
05743361,900000,356271,4,1,T
05743361,900000,356271,5,1,T
05743361,900160,149584,1,1,T
05743361,900160,149584,2,1,T
05743361,900160,149584,3,1,T
05743361,900160,149584,4,1,T
05743361,900160,149584,5,1,T
05743361,980000,505855,1,1,T
05743361,980000,505855,2,1,T
05743361,980000,505855,3,1,T
05743361,980000,505855,4,1,T
05743361,980000,505855,5,1,T
05743362,800940,17651,1,1,T
05743362,800940,17651,2,1,T
05743362,800940,17651,3,1,T
05743362,800940,17651,4,1,T
05743362,800940,17651,5,1,T
05743362,900000,356271,1,1,T
05743362,900000,356271,2,1,T
05743362,900000,356271,3,1,T
05743362,900000,356271,4,1,T
05743362,900000,356271,5,1,T
05743362,900160,149584,1,1,T
05743362,900160,149584,2,1,T
05743362,900160,149584,3,1,T
05743362,900160,149584,4,1,T
05743362,900160,149584,5,1,T
05743362,980000,505855,1,1,T
05743362,980000,505855,2,1,T
05743362,980000,505855,3,1,T
05743362,980000,505855,4,1,T
05743362,980000,505855,5,1,T
05743371,900160,97267,1,1,
05743371,900160,97267,2,1,
05743371,900160,97267,3,1,
05743371,900160,97267,4,1,
05743371,900160,97267,5,1,
05743371,980000,97267,1,1,
05743371,980000,97267,2,1,
05743371,980000,97267,3,1,
05743371,980000,97267,4,1,
05743371,980000,97267,5,1,
05743372,900160,97267,1,1,
05743372,900160,97267,2,1,
05743372,900160,97267,3,1,
05743372,900160,97267,4,1,
05743372,900160,97267,5,1,
05743372,980000,97267,1,1,
05743372,980000,97267,2,1,
05743372,980000,97267,3,1,
05743372,980000,97267,4,1,
05743372,980000,97267,5,1,
05743381,800940,17651,1,1,T
05743381,800940,17651,2,1,T
05743381,800940,17651,3,1,T
05743381,800940,17651,4,1,T
05743381,800940,17651,5,1,T
05743381,900000,120950,1,1,
05743381,900000,261737,2,1,
05743381,900000,222714,3,1,
05743381,900000,209767,4,1,
05743381,900000,89007,5,1,
05743381,900160,1012,1,1,
05743381,900160,3215,2,1,
05743381,900160,12220,3,1,
05743381,900160,2768,4,1,
05743381,900160,83492,5,1,
05743381,900190,365,1,1,
05743381,900190,3820,2,1,
05743381,900190,-14468,3,1,
05743381,900190,5761,4,1,
05743381,900190,27815,5,1,
05743381,980000,122327,1,1,
05743381,980000,268772,2,1,
05743381,980000,220466,3,1,
05743381,980000,218296,4,1,
05743381,980000,200314,5,1,
05743382,800940,17651,1,1,T
05743382,800940,17651,2,1,T
05743382,800940,17651,3,1,T
05743382,800940,17651,4,1,T
05743382,800940,17651,5,1,T
05743382,900000,481227,1,1,T
05743382,900000,481227,2,1,T
05743382,900000,481227,3,1,T
05743382,900000,481227,4,1,T
05743382,900000,481227,5,1,T
05743382,900160,656,1,1,
05743382,900160,26442,2,1,
05743382,900160,71568,3,1,
05743382,900160,66345,4,1,
05743382,900160,1553,5,1,
05743382,900190,14604,1,1,
05743382,900190,5715,2,1,
05743382,900190,2488,3,1,
05743382,900190,-13533,4,1,
05743382,900190,11772,5,1,
05743382,980000,518749,1,1,T
05743382,980000,518749,2,1,T
05743382,980000,518749,3,1,T
05743382,980000,518749,4,1,T
05743382,980000,518749,5,1,T
05743391,900000,52000,1,1,
05743391,900000,52000,2,1,
05743391,900000,52000,3,1,
05743391,900000,52000,4,1,
05743391,900000,52000,5,1,
05743391,980000,52000,1,1,
05743391,980000,52000,2,1,
05743391,980000,52000,3,1,
05743391,980000,52000,4,1,
05743391,980000,52000,5,1,
05743392,900000,52000,1,1,
05743392,900000,52000,2,1,
05743392,900000,52000,3,1,
05743392,900000,52000,4,1,
05743392,900000,52000,5,1,
05743392,980000,52000,1,1,
05743392,980000,52000,2,1,
05743392,980000,52000,3,1,
05743392,980000,52000,4,1,
05743392,980000,52000,5,1,
05743401,900000,197000,1,1,
05743401,900000,197000,2,1,
05743401,900000,197000,3,1,
05743401,900000,197000,4,1,
05743401,900000,197000,5,1,
05743401,980000,197000,1,1,
05743401,980000,197000,2,1,
05743401,980000,197000,3,1,
05743401,980000,197000,4,1,
05743401,980000,197000,5,1,
05743402,900000,197000,1,1,
05743402,900000,197000,2,1,
05743402,900000,197000,3,1,
05743402,900000,197000,4,1,
05743402,900000,197000,5,1,
05743402,980000,197000,1,1,
05743402,980000,197000,2,1,
05743402,980000,197000,3,1,
05743402,980000,197000,4,1,
05743402,980000,197000,5,1,
05743431,900030,17696,1,1,
05743431,900030,17696,2,1,
05743431,900030,17696,3,1,
05743431,900030,17696,4,1,
05743431,900030,17696,5,1,
05743431,900150,1872,1,1,
05743431,900150,1872,2,1,
05743431,900150,1872,3,1,
05743431,900150,1872,4,1,
05743431,900150,1872,5,1,
05743431,980000,19568,1,1,
05743431,980000,19568,2,1,
05743431,980000,19568,3,1,
05743431,980000,19568,4,1,
05743431,980000,19568,5,1,
05743432,900030,17696,1,1,
05743432,900030,17696,2,1,
05743432,900030,17696,3,1,
05743432,900030,17696,4,1,
05743432,900030,17696,5,1,
05743432,900150,1872,1,1,
05743432,900150,1872,2,1,
05743432,900150,1872,3,1,
05743432,900150,1872,4,1,
05743432,900150,1872,5,1,
05743432,980000,19568,1,1,
05743432,980000,19568,2,1,
05743432,980000,19568,3,1,
05743432,980000,19568,4,1,
05743432,980000,19568,5,1,
05743441,900000,38000,1,1,
05743441,900000,38000,2,1,
05743441,900000,38000,3,1,
05743441,900000,38000,4,1,
05743441,900000,38000,5,1,
05743441,980000,38000,1,1,
05743441,980000,38000,2,1,
05743441,980000,38000,3,1,
05743441,980000,38000,4,1,
05743441,980000,38000,5,1,
05743442,900000,38000,1,1,
05743442,900000,38000,2,1,
05743442,900000,38000,3,1,
05743442,900000,38000,4,1,
05743442,900000,38000,5,1,
05743442,980000,38000,1,1,
05743442,980000,38000,2,1,
05743442,980000,38000,3,1,
05743442,980000,38000,4,1,
05743442,980000,38000,5,1,
05743451,900000,80000,1,1,
05743451,900000,80000,2,1,
05743451,900000,80000,3,1,
05743451,900000,80000,4,1,
05743451,900000,80000,5,1,
05743451,980000,80000,1,1,
05743451,980000,80000,2,1,
05743451,980000,80000,3,1,
05743451,980000,80000,4,1,
05743451,980000,80000,5,1,
05743452,900000,80000,1,1,
